tweet_raw_id,tweet_created_at,tweet_retweeted_status_id,tweet_quoted_status_id,tweet_in_reply_to_status_id,user_raw_id,article_id,site_id,site_label
732259459486076929,2016-05-16 17:20:34,732169631893454849,,,23035013,1170365,56,0
732259489517277184,2016-05-16 17:20:41,732234477422809088,,,705030954692296705,350671,14,0
732259494793617408,2016-05-16 17:20:42,732244604800643073,,,3021539556,1170428,56,0
732259510295875584,2016-05-16 17:20:46,732244466497691648,,,29110336,196346,68,0
732259528226537472,2016-05-16 17:20:50,732080865287753729,,,2956817532,349216,41,0
732259548690419712,2016-05-16 17:20:55,732258019812073472,,,855820842,11774,56,0
732259560119926784,2016-05-16 17:20:58,,,,3296380884,350444,40,0
732259606437736449,2016-05-16 17:21:09,732258019812073472,,,993451813,11774,56,0
732259616931733505,2016-05-16 17:21:12,732256166391078912,732237495383941120,,325073322,350711,56,0
732259625798619136,2016-05-16 17:21:14,732258019812073472,,,726439806,11774,56,0
732259627887251456,2016-05-16 17:21:14,,,,1561619089,350928,60,0
732259644484124672,2016-05-16 17:21:18,732258019812073472,,,18380551,11774,56,0
732259656358318084,2016-05-16 17:21:21,732181352393658368,,,237686935,350019,36,0
732259665283715072,2016-05-16 17:21:23,732258019812073472,,,14505245,11774,56,0
732259671059267584,2016-05-16 17:21:24,,,,2816084887,349413,60,0
732259680337039360,2016-05-16 17:21:27,,732244604800643073,,177668013,1170428,56,0
732259685256986624,2016-05-16 17:21:28,732258019812073472,,,733838438,11774,56,0
732259716601024512,2016-05-16 17:21:35,732258661888823296,732234477422809088,,17719592,350671,14,0
732259797102436352,2016-05-16 17:21:55,732237929490186245,,,732239396204859393,11774,56,0
732259833454321665,2016-05-16 17:22:03,732244466497691648,,,387151655,196346,68,0
732259834603544576,2016-05-16 17:22:03,,,,707748457143001088,56763,4,1
732259924319842304,2016-05-16 17:22:25,732258019812073472,,,2314489021,11774,56,0
732259939108814849,2016-05-16 17:22:28,,,,73533261,1170432,56,0
732259952195051522,2016-05-16 17:22:31,,,,50836292,7258,51,0
732259984705130496,2016-05-16 17:22:39,732237929490186245,,,3307354975,11774,56,0
732259998386946048,2016-05-16 17:22:43,732258019812073472,,,518948532,11774,56,0
732260011028664320,2016-05-16 17:22:46,,,,802764018,350380,48,0
732260062043901952,2016-05-16 17:22:58,732244604800643073,,,2815001012,1170428,56,0
732260062832427008,2016-05-16 17:22:58,,,,2199893304,350911,56,0
732260062966616064,2016-05-16 17:22:58,732215164511096832,,,711223838860644353,1170405,51,0
732260064065511424,2016-05-16 17:22:58,,,,2319270278,350973,41,0
732260089172791304,2016-05-16 17:23:04,732182669543518208,,,237686935,350034,36,0
732260178276405248,2016-05-16 17:23:25,732244604800643073,,,518948532,1170428,56,0
732260183905337344,2016-05-16 17:23:27,,732244604800643073,,713690590102335488,1170428,56,0
732260206210613252,2016-05-16 17:23:32,732229782994333696,,,3346642625,1170388,51,0
732260237110071296,2016-05-16 17:23:39,732229631177306112,,,3346642625,1170413,51,0
732260240654209025,2016-05-16 17:23:40,,718124249177718784,,38700230,17782,4,1
732260252100505601,2016-05-16 17:23:43,731696087011037184,731692258609774592,,2227117045,349346,2,1
732260267690708992,2016-05-16 17:23:47,,,,41635723,350968,43,0
732260281691209728,2016-05-16 17:23:50,732169631893454849,,,518948532,1170365,56,0
732260290121871360,2016-05-16 17:23:52,732229391489585152,,,3346642625,1170325,51,0
732260306152525824,2016-05-16 17:23:56,732134777894141953,,,2926844607,195876,36,0
732260335088979970,2016-05-16 17:24:03,732244136833744896,,,2926844607,350822,36,0
732260350452731904,2016-05-16 17:24:06,,,,417451460,1170411,51,0
732260356312170497,2016-05-16 17:24:08,732260267690708992,,,948407377,350968,43,0
732260358182723584,2016-05-16 17:24:08,,,,14294848,350977,4,1
732260365896011777,2016-05-16 17:24:10,732260267690708992,,,3331858317,350968,43,0
732260378260967424,2016-05-16 17:24:13,732134777894141953,,,2297717444,195876,36,0
732260390818725888,2016-05-16 17:24:16,732229272895651840,,,3346642625,1170402,51,0
732260414508138496,2016-05-16 17:24:22,732229391489585152,,,159095242,1170325,51,0
732260416944934912,2016-05-16 17:24:22,,,,73533261,1170428,56,0
732260429469233153,2016-05-16 17:24:25,732216564368445440,,,2956551043,231635,11,0
732260432497414144,2016-05-16 17:24:26,732260358182723584,,,324489515,350977,4,1
732260439325806594,2016-05-16 17:24:28,732260358182723584,,,2342646948,350977,4,1
732260445906558976,2016-05-16 17:24:29,,,,29269540,350098,60,0
732260484133457924,2016-05-16 17:24:38,732244604800643073,,,1888339020,1170428,56,0
732260496892690432,2016-05-16 17:24:41,,,,2250829621,350975,4,1
732260500407488512,2016-05-16 17:24:42,,,,4496549793,350689,56,0
732260509764882432,2016-05-16 17:24:44,732237929490186245,,,4101682175,11774,56,0
732260511501295616,2016-05-16 17:24:45,732244604800643073,,,1296875341,1170428,56,0
732260514764603392,2016-05-16 17:24:46,732237929490186245,,,2800466323,11774,56,0
732260528769269760,2016-05-16 17:24:49,729688530486738944,,,246103,102812,4,1
732260545945083905,2016-05-16 17:24:53,732253187176988672,,,482224922,1170317,56,0
732260564613910528,2016-05-16 17:24:58,732254140605202432,732244466497691648,,586133059,196346,68,0
732260597409030144,2016-05-16 17:25:05,729807358340239360,,,706148599604731905,39600,56,0
732260646901841921,2016-05-16 17:25:17,732258019812073472,,,724089034931351552,11774,56,0
732260654254587905,2016-05-16 17:25:19,,,,4496549793,350832,56,0
732260663091822592,2016-05-16 17:25:21,732258661888823296,732234477422809088,,3220976756,350671,14,0
732260685963366400,2016-05-16 17:25:26,,732251390647504896,,1963571004,349262,54,0
732260703906598912,2016-05-16 17:25:31,,732260267690708992,,175536063,350968,43,0
732260705613828096,2016-05-16 17:25:31,732260267690708992,,,2293741730,350968,43,0
732260715743055874,2016-05-16 17:25:34,,,,299748809,350979,60,0
732260722365726720,2016-05-16 17:25:35,729688530486738944,,,3356662759,102812,4,1
732260752963211264,2016-05-16 17:25:42,732260358182723584,,,2847672697,350977,4,1
732260756683546625,2016-05-16 17:25:43,732244466497691648,,,63383902,196346,68,0
732260763541209088,2016-05-16 17:25:45,,,,97492736,350295,56,0
732260772689104900,2016-05-16 17:25:47,,,732257253810655232,1161525486,85985,40,0
732260776728219648,2016-05-16 17:25:48,732237929490186245,,,402061844,11774,56,0
732260786240950272,2016-05-16 17:25:50,732237929494368256,,,402061844,11774,56,0
732260808558837761,2016-05-16 17:25:56,732229782994333696,,,1244769805,1170388,51,0
732260822295162880,2016-05-16 17:25:59,732229631177306112,,,159095242,1170413,51,0
732260824258117632,2016-05-16 17:25:59,,,,53314170,245166,60,0
732260897826181121,2016-05-16 17:26:17,732260654254587905,,,48575686,350832,56,0
732260933603606528,2016-05-16 17:26:25,,,,2807635800,349674,60,0
732260964943323136,2016-05-16 17:26:33,732244466497691648,,,534841292,196346,68,0
732260984673406977,2016-05-16 17:26:38,,732260654254587905,,4106433195,350832,56,0
732260987907149824,2016-05-16 17:26:38,732260350452731904,,,15334475,1170411,51,0
732261021738373121,2016-05-16 17:26:46,732260358182723584,,,269958757,350977,4,1
732261038108729344,2016-05-16 17:26:50,732260358182723584,,,273548428,350977,4,1
732261041648734208,2016-05-16 17:26:51,732260358182723584,,,209311997,350977,4,1
732261046740787201,2016-05-16 17:26:52,732260358182723584,,,93050433,350977,4,1
732261163065430016,2016-05-16 17:27:20,732258019812073472,,,3021539556,11774,56,0
732261208229740544,2016-05-16 17:27:31,,,,266105659,350983,9,0
732261222255611904,2016-05-16 17:27:34,732244090964697088,732234477422809088,,27662295,350671,14,0
732261236918747137,2016-05-16 17:27:38,732244604800643073,,,4744826952,1170428,56,0
732261248046366720,2016-05-16 17:27:40,732230080693329920,,,1654229719,231635,11,0
732261258691547137,2016-05-16 17:27:43,732258661888823296,732234477422809088,,241049018,350671,14,0
732261346167816192,2016-05-16 17:28:04,,732244466497691648,,193759500,196346,68,0
732261354481045505,2016-05-16 17:28:06,,,,460480367,350634,11,0
732261361569402880,2016-05-16 17:28:08,732260685963366400,732251390647504896,,867558302,349262,54,0
732261368909299713,2016-05-16 17:28:09,729688530486738944,,,1472982498,102812,4,1
732261376098373634,2016-05-16 17:28:11,,,,209088039,350847,4,1
732261384843452416,2016-05-16 17:28:13,732237929490186245,,,338567078,11774,56,0
732261393450196992,2016-05-16 17:28:15,731905579627757568,731890938595938304,,3245381127,350609,41,0
732261404909142017,2016-05-16 17:28:18,732258019812073472,,,706219261107294208,11774,56,0
732261483082596352,2016-05-16 17:28:36,732181352393658368,,,2440035013,350019,36,0
732261515693334528,2016-05-16 17:28:44,732258019812073472,,,26812010,11774,56,0
732261565827829762,2016-05-16 17:28:56,,,,68237535,350928,60,0
732261602624339968,2016-05-16 17:29:05,,732260358182723584,,113678263,350977,4,1
732261696866275328,2016-05-16 17:29:27,732261346167816192,732244466497691648,,3540252020,196346,68,0
732261714394288128,2016-05-16 17:29:32,732255930528620545,,,2769109777,1170444,51,0
732261715811958785,2016-05-16 17:29:32,732255940511207424,,,2769109777,1170444,51,0
732261717472882688,2016-05-16 17:29:32,732256145260331009,,,2769109777,1170444,51,0
732261731314077700,2016-05-16 17:29:36,,,,4428509920,11774,56,0
732261789874839552,2016-05-16 17:29:50,732261346167816192,732244466497691648,,139768199,196346,68,0
732261797260984320,2016-05-16 17:29:51,732259952195051522,,,2543427014,7258,51,0
732261808426369025,2016-05-16 17:29:54,,,,4428509920,11774,56,0
732261815451717632,2016-05-16 17:29:56,732258019812073472,,,338567078,11774,56,0
732261877556903936,2016-05-16 17:30:11,732261346167816192,732244466497691648,,563997163,196346,68,0
732261877816819712,2016-05-16 17:30:11,732258019812073472,,,392371418,11774,56,0
732261880358670337,2016-05-16 17:30:11,732261346167816192,732244466497691648,,930346952,196346,68,0
732261942358761472,2016-05-16 17:30:26,,,,2771504797,324130,36,0
732261967503613953,2016-05-16 17:30:32,,,732230384071680001,4917092018,138789,2,1
732261968753594368,2016-05-16 17:30:32,,732260350452731904,,275701123,1170411,51,0
732261993747468288,2016-05-16 17:30:38,732241997398867968,,,184246714,349883,60,0
732261996230410240,2016-05-16 17:30:39,732237929490186245,,,36927988,11774,56,0
732262029159845890,2016-05-16 17:30:47,,732252687195082752,,4202643057,350906,68,0
732262057828028416,2016-05-16 17:30:54,732260358182723584,,,1106655374,350977,4,1
732262064496988164,2016-05-16 17:30:55,,,,73572581,350980,41,0
732262067596484608,2016-05-16 17:30:56,,,,3293644245,350952,11,0
732262073225388032,2016-05-16 17:30:57,732244466497691648,,,55845533,196346,68,0
732262083035680768,2016-05-16 17:31:00,732261346167816192,732244466497691648,,465158270,196346,68,0
732262104393113600,2016-05-16 17:31:05,,,,51538850,1170428,56,0
732262149414879232,2016-05-16 17:31:15,732246952700723200,,,270185161,350854,41,0
732262212342054912,2016-05-16 17:31:30,,,,3423950230,350982,40,0
732262213705072640,2016-05-16 17:31:31,732260358182723584,,,71645414,350977,4,1
732262229765132288,2016-05-16 17:31:35,,,,319746353,349368,48,0
732262240070426624,2016-05-16 17:31:37,,,,39426652,349615,14,0
732262250103246848,2016-05-16 17:31:39,,,,51538850,1170428,56,0
732262255593725952,2016-05-16 17:31:41,,,,3423950230,1170450,56,0
732262260844953600,2016-05-16 17:31:42,732258019812073472,,,3951516256,11774,56,0
732262261792886784,2016-05-16 17:31:42,,,,3423950230,350955,56,0
732262267476168705,2016-05-16 17:31:43,,,,3423950230,350936,56,0
732262274447097858,2016-05-16 17:31:45,732258019812073472,,,389486216,11774,56,0
732262293858181120,2016-05-16 17:31:50,732258019812073472,,,73533261,11774,56,0
732262301261168640,2016-05-16 17:31:52,,,,3229528586,172295,56,0
732262303161327616,2016-05-16 17:31:52,,732260267690708992,,3217529705,350968,43,0
732262320441806849,2016-05-16 17:31:56,732260267690708992,,,206790593,350968,43,0
732262438138171394,2016-05-16 17:32:24,732179380932349952,,,237686935,349987,36,0
732262463433891840,2016-05-16 17:32:30,732260267690708992,,,402744581,350968,43,0
732262470023159808,2016-05-16 17:32:32,732244466497691648,,,35216399,196346,68,0
732262528017965056,2016-05-16 17:32:46,,,,2807635800,349501,60,0
732262535827623936,2016-05-16 17:32:47,,,,1534334539,349824,56,0
732262565011578880,2016-05-16 17:32:54,732261346167816192,732244466497691648,,35216399,196346,68,0
732262616085712902,2016-05-16 17:33:07,,,,257955731,349432,41,0
732262618702831616,2016-05-16 17:33:07,732260267690708992,,,61322188,350968,43,0
732262651020115968,2016-05-16 17:33:15,,,,153552091,350984,56,0
732262680032083968,2016-05-16 17:33:22,,,,2807635800,32215,60,0
732262720716693505,2016-05-16 17:33:32,732244090964697088,732234477422809088,,4294243872,350671,14,0
732262731462496256,2016-05-16 17:33:34,732237929490186245,,,106170637,11774,56,0
732262758666768384,2016-05-16 17:33:41,732261346167816192,732244466497691648,,3400078523,196346,68,0
732262783237160961,2016-05-16 17:33:46,,,,2807635800,1170449,60,0
732262822025924608,2016-05-16 17:33:56,732221391139966976,,,715766964954783744,140821,3,1
732262873708253184,2016-05-16 17:34:08,732244466497691648,,,805896565,196346,68,0
732262893928906752,2016-05-16 17:34:13,732244466497691648,,,85096288,196346,68,0
732262898563604484,2016-05-16 17:34:14,,732260358182723584,,2497691,350977,4,1
732262921762410497,2016-05-16 17:34:19,732260350452731904,,,4746079649,1170411,51,0
732262985947852802,2016-05-16 17:34:35,731633127932592129,,,402061844,1170335,56,0
732262992469954560,2016-05-16 17:34:36,,,,20844337,350985,58,0
732263004486684672,2016-05-16 17:34:39,,,,807972482,350952,11,0
732263040876445696,2016-05-16 17:34:48,732251086577389568,,,1379874930,350900,58,0
732263043925721088,2016-05-16 17:34:49,,,,301210596,349966,56,0
732263089232564224,2016-05-16 17:34:59,732190042270138368,731741216925192192,,2877237702,350100,41,0
732263110451560448,2016-05-16 17:35:04,732216564368445440,,,1083652753,231635,11,0
732263128746975232,2016-05-16 17:35:09,732261346167816192,732244466497691648,,703286544854097921,196346,68,0
732263161827495937,2016-05-16 17:35:17,,,,109065990,349814,56,0
732263162444009472,2016-05-16 17:35:17,,,,993451813,349814,56,0
732263162678890497,2016-05-16 17:35:17,,,,14505245,349814,56,0
732263193628803072,2016-05-16 17:35:24,,,,393595396,350427,48,0
732263214335954947,2016-05-16 17:35:29,732254605627826176,732244604800643073,,4411076609,1170428,56,0
732263229582348288,2016-05-16 17:35:33,732263162678890497,,,231282120,349814,56,0
732263288449454080,2016-05-16 17:35:47,,,,4496549793,350755,56,0
732263292295598080,2016-05-16 17:35:48,732229782994333696,,,89904319,1170388,51,0
732263307034267648,2016-05-16 17:35:51,732260267690708992,,,339438465,350968,43,0
732263311601860609,2016-05-16 17:35:52,,,,32300193,1170425,56,0
732263311622995968,2016-05-16 17:35:52,732263161827495937,,,2293741730,349814,56,0
732263324293828608,2016-05-16 17:35:55,732263161827495937,,,16354904,349814,56,0
732263351900835840,2016-05-16 17:36:02,732263161827495937,,,701539075208011776,349814,56,0
732263355147227137,2016-05-16 17:36:03,,,,133743369,7191,2,1
732263360310321152,2016-05-16 17:36:04,732260358182723584,,,151633342,350977,4,1
732263382687072257,2016-05-16 17:36:09,732263162678890497,,,701539075208011776,349814,56,0
732263395483848704,2016-05-16 17:36:12,,,,2807635800,350986,60,0
732263398554107906,2016-05-16 17:36:13,,,,4428596416,1170428,56,0
732263427708751872,2016-05-16 17:36:20,732263161827495937,,,723539075697926144,349814,56,0
732263431991115777,2016-05-16 17:36:21,,732244466497691648,,1873091322,196346,68,0
732263465348386816,2016-05-16 17:36:29,,,,4428596416,1170365,56,0
732263493659807744,2016-05-16 17:36:36,,732263161827495937,,229278838,349814,56,0
732263494297387008,2016-05-16 17:36:36,732249756995620864,732244604800643073,,550487203,1170428,56,0
732263499192131584,2016-05-16 17:36:37,,732244466497691648,,4826403254,196346,68,0
