,lower_day,user_id,user_raw_id,n_origin,n_retweet,n_reply,n_total
357,2016-10-01,180644,39130086,62,0,1,64
358,2016-10-01,22222,523871901,38,1,23,63
359,2016-10-01,854590,4403901503,2,0,61,63
360,2016-10-01,39615,25655525,62,0,0,62
361,2016-10-01,154017,393046380,59,1,0,62
362,2016-10-01,499858,26312710,3,53,0,60
363,2016-10-01,907973,792316340,41,0,19,60
364,2016-10-01,5749,1355218452,55,0,4,59
365,2016-10-01,42750,314924675,1,0,58,59
366,2016-10-01,63881,727558548540956672,1,56,0,59
367,2016-10-01,1656,125632328,47,11,0,58
368,2016-10-01,259550,106246857,0,55,0,58
369,2016-10-01,1011789,790616880683753472,1,1,56,58
370,2016-10-01,3817,30050899,24,28,3,57
371,2016-10-01,25887,22700291,6,51,0,57
372,2016-10-01,69616,2463854064,0,56,0,57
373,2016-10-01,232632,51728851,11,5,34,57
374,2016-10-01,16014,1566650000,2,52,2,56
375,2016-10-01,16523,186045114,1,55,0,56
376,2016-10-01,97577,3011582208,0,55,0,55
377,2016-10-01,647452,101400537,0,55,0,55
378,2016-10-01,20147,483528697,0,54,0,54
379,2016-10-01,23186,113243806,29,25,0,54
380,2016-10-01,359792,1624220114,0,54,0,54
381,2016-10-01,685779,776051196582690816,0,41,0,54
382,2016-10-01,63476,706297852268515329,0,17,0,53
383,2016-10-01,63591,3222082703,0,46,0,53
384,2016-10-01,4526,315305555,51,1,0,52
385,2016-10-01,178679,45145252,2,48,1,51
386,2016-10-01,717531,435328998,0,0,51,51
387,2016-10-01,74549,59816192,1,49,0,50
388,2016-10-01,212742,773636046,0,46,0,50
389,2016-10-01,763841,885419816,0,49,0,50
390,2016-10-01,849192,3753465795,13,0,37,50
391,2016-10-01,2929,894292836,3,43,0,49
392,2016-10-01,67240,3023288967,31,13,0,49
393,2016-10-01,204018,189496721,0,49,0,49
394,2016-10-01,404084,535682332,0,47,1,48
395,2016-10-01,441669,342483132,0,41,0,48
396,2016-10-01,596567,2740546270,0,48,0,48
397,2016-10-01,643357,370875869,0,48,0,48
398,2016-10-01,823392,143195074,2,45,0,48
399,2016-10-01,829137,785143061768654850,11,7,10,48
400,2016-11-01,309449,751267069551734791,787,0,0,787
401,2016-11-01,2073,8953122,436,2,7,460
402,2016-11-01,3032,426903572,0,408,0,408
403,2016-11-01,5471,2896866728,306,0,0,306
404,2016-11-01,471315,2183165196,306,0,0,306
405,2016-11-01,1254474,798687486104899584,1,0,278,279
406,2016-11-01,238491,14109218,2,6,244,253
407,2016-11-01,1020570,770815276908675072,0,0,219,220
408,2016-11-01,7801,1101298442,0,196,0,199
409,2016-11-01,42889,15749227,0,0,196,196
410,2016-11-01,6950,2734299494,146,0,0,146
411,2016-11-01,603324,2806401676,0,2,137,139
412,2016-11-01,142360,15256049,135,1,0,136
413,2016-11-01,271731,747834623686774784,133,3,0,136
414,2016-11-01,215786,205013813,124,3,0,127
415,2016-11-01,1105691,3306674273,0,1,126,127
416,2016-11-01,2618,3317649485,118,1,0,125
417,2016-11-01,407940,2431161025,0,0,124,124
418,2016-11-01,63567,35864796,3,1,117,121
419,2016-11-01,523307,763585552385925120,6,0,111,117
420,2016-11-01,610221,3730426754,91,4,1,108
421,2016-11-01,41364,305624398,95,8,1,104
422,2016-11-01,1248872,4899483772,96,0,0,97
423,2016-11-01,2775,116099364,95,0,0,95
424,2016-11-01,250181,2995751217,76,0,0,92
425,2016-11-01,1093861,1454843887,0,1,88,89
426,2016-11-01,8832,2728564708,56,3,28,87
427,2016-11-01,14188,262349771,3,1,82,86
428,2016-11-01,1240045,327970598,0,83,0,83
429,2016-11-01,199465,569546005,0,1,81,82
430,2016-11-01,5749,1355218452,64,1,14,79
431,2016-11-01,63336,17018795,79,0,0,79
432,2016-11-01,29690,247642500,0,7,70,77
433,2016-11-01,1014414,730627217626005505,73,0,0,73
434,2016-11-01,1106611,770853838811168768,73,0,0,73
435,2016-11-01,1253711,3345073624,0,0,73,73
436,2016-11-01,25887,22700291,11,56,0,68
437,2016-11-01,1142903,752139209528504321,4,31,32,67
438,2016-11-01,1311316,379805614,21,4,0,67
439,2016-11-01,458426,630776383,0,55,0,66
440,2016-11-01,11490,3299924978,1,2,61,64
441,2016-11-01,13096,17580892,0,64,0,64
442,2016-11-01,431664,2812310034,0,64,0,64
443,2016-11-01,751157,780307178804486144,0,62,0,62
444,2016-11-01,254814,2809396552,0,60,0,60
445,2016-11-01,255334,43805270,1,58,0,59
446,2016-11-01,69616,2463854064,0,56,0,58
447,2016-11-01,296474,34284291,46,11,0,57
448,2016-11-01,335014,3111378558,0,49,0,57
449,2016-11-01,457304,14737210,57,0,0,57
450,2016-11-01,302594,2899773662,2,0,54,56
451,2016-11-01,890750,736235757765984257,52,0,3,55
452,2016-11-01,11050,51880276,1,48,0,54
453,2016-11-01,307729,3235507315,0,54,0,54
454,2016-11-01,499858,26312710,0,51,0,54
455,2016-11-01,50289,2218742450,0,53,0,53
456,2016-11-01,1064528,786345545308573696,3,0,50,53
457,2016-11-01,16300,84523588,33,0,0,52
458,2016-11-01,79734,16540169,0,7,45,52
459,2016-11-01,16523,186045114,0,51,0,51
460,2016-11-01,24110,430459707,49,2,0,51
461,2016-11-01,1035905,2939917980,0,51,0,51
462,2016-11-01,1066669,326807491,0,40,0,50
463,2016-11-01,58740,762435337,0,49,0,49
464,2016-11-01,796074,110744544,38,11,0,49
465,2016-11-01,823392,143195074,0,48,0,48
466,2016-11-01,63123,193417702,0,47,0,47
467,2016-11-01,2374,4063962988,0,46,0,46
468,2016-11-01,534971,1013631061,0,46,0,46
469,2016-11-01,12315,4471584995,45,0,0,45
470,2016-11-01,22087,703317563682463744,28,5,10,45
471,2016-11-01,96942,16892534,33,6,1,45
472,2016-11-01,146560,4277241133,7,14,24,45
473,2016-11-01,180644,39130086,42,0,2,45
474,2016-11-01,643357,370875869,0,45,0,45
475,2016-11-01,861270,777182218145771520,0,45,0,45
476,2016-11-01,596567,2740546270,0,43,0,44
477,2016-11-01,52295,94999200,38,2,0,43
478,2016-11-01,76929,4514651121,0,43,0,43
479,2016-11-01,128198,14421907,38,0,5,43
480,2016-11-01,375069,289118612,42,1,0,43
481,2016-11-01,719607,778770134760423424,0,37,0,43
482,2016-11-01,22998,153177381,0,42,0,42
483,2016-11-01,393358,246988646,3,18,0,42
484,2016-11-01,921722,55056268,0,0,42,42
485,2016-11-01,1114589,785856656529686528,2,40,0,42
486,2016-11-01,4526,315305555,41,0,0,41
487,2016-11-01,54854,146449043,37,0,0,41
488,2016-11-01,84234,3034626213,40,1,0,41
489,2016-11-01,188230,258871342,18,23,0,41
490,2016-11-01,471976,3008472526,4,0,37,41
491,2016-11-01,574451,3288394404,0,41,0,41
492,2016-11-01,669740,88864364,4,1,36,41
493,2016-11-01,1241303,774486797606907904,41,0,0,41
494,2016-11-01,6237,728635523816775680,3,37,0,40
495,2016-11-01,6777,22707692,24,15,1,40
496,2016-11-01,37162,36297832,22,6,1,40
497,2016-11-01,240402,3842369489,6,1,28,40
498,2016-11-01,1194417,2204089021,37,1,0,40
499,2016-11-01,452742,832486927,2,34,1,39
500,2016-12-01,309449,751267069551734791,368,0,0,368
501,2016-12-01,2073,8953122,309,4,4,321
502,2016-12-01,471315,2183165196,301,0,0,301
503,2016-12-01,1339441,4832004993,299,0,0,299
504,2016-12-01,3032,426903572,0,293,0,293
505,2016-12-01,1254474,798687486104899584,0,0,205,205
506,2016-12-01,5471,2896866728,170,0,0,170
507,2016-12-01,142360,15256049,135,10,0,147
508,2016-12-01,271731,747834623686774784,130,13,0,146
509,2016-12-01,7801,1101298442,0,139,0,142
510,2016-12-01,1383472,140206517,3,3,133,139
511,2016-12-01,6950,2734299494,137,0,0,137
512,2016-12-01,2618,3317649485,94,1,0,97
513,2016-12-01,1369095,805054643038552068,90,0,0,90
514,2016-12-01,41364,305624398,78,3,1,82
515,2016-12-01,1253711,3345073624,0,0,82,82
516,2016-12-01,2775,116099364,78,0,2,80
517,2016-12-01,1248872,4899483772,68,0,0,72
518,2016-12-01,610221,3730426754,45,7,0,65
519,2016-12-01,1014414,730627217626005505,63,0,0,63
520,2016-12-01,1240045,327970598,0,62,0,62
521,2016-12-01,124724,491964463,0,54,2,61
522,2016-12-01,457304,14737210,61,0,0,61
523,2016-12-01,14188,262349771,3,0,56,59
524,2016-12-01,239959,256184059,1,56,0,59
525,2016-12-01,1323750,853266186,0,58,0,59
526,2016-12-01,1409644,801241407419781120,54,0,0,56
527,2016-12-01,5749,1355218452,47,0,8,55
528,2016-12-01,1329883,320730796,0,0,54,55
529,2016-12-01,79734,16540169,3,2,48,54
530,2016-12-01,752997,1282005510,0,54,0,54
531,2016-12-01,29690,247642500,0,5,48,53
532,2016-12-01,1313091,3226946687,30,21,0,51
533,2016-12-01,140820,28818582,0,46,0,46
534,2016-12-01,96942,16892534,32,8,1,45
535,2016-12-01,12315,4471584995,44,0,0,44
536,2016-12-01,127572,3408885449,1,1,42,44
537,2016-12-01,1370246,2168594402,0,0,44,44
538,2016-12-01,16523,186045114,6,37,0,43
539,2016-12-01,63123,193417702,0,43,0,43
540,2016-12-01,69616,2463854064,0,41,0,43
541,2016-12-01,345864,750868791752593408,1,41,0,42
542,2016-12-01,1114589,785856656529686528,0,42,0,42
543,2016-12-01,58159,340180762,40,0,0,41
544,2016-12-01,100818,1864755553,39,1,1,41
545,2016-12-01,11490,3299924978,0,1,38,40
546,2016-12-01,24110,430459707,40,0,0,40
547,2016-12-01,1248585,1903989704,4,0,36,40
548,2016-12-01,25887,22700291,10,28,0,39
549,2016-12-01,3212,91377501,14,20,1,38
550,2016-12-01,853598,785179339298074624,0,0,38,38
551,2016-12-01,106989,20560162,35,2,0,37
552,2016-12-01,898403,786610617226371072,1,0,36,37
