,lower_day,capture_date,canonical_url,n_origin,n_retweet,n_reply,n_total
246,2016-09-01 00:00:00.000000,2016-09-22 19:40:34.759934,http://www.politifact.com/truth-o-meter/statements/2016/sep/22/donald-trump/trumps-pants-fire-claim-blacks-are-absolutely-wors/,7,449,1,476
247,2016-09-01 00:00:00.000000,2016-09-20 23:01:10.987273,https://www.opensecrets.org/lobby/client_reports.php?id=D000019743,2,441,4,473
248,2016-09-01 00:00:00.000000,2016-09-27 03:32:30.135315,http://www.politifact.com/truth-o-meter/statements/2016/sep/26/donald-trump/donald-trump-says-hillary-clinton-lauded-controver/,24,398,4,453
249,2016-09-01 00:00:00.000000,2016-09-20 22:41:46.214015,http://www.snopes.com/jennifer-aniston-delivers-angry-response-to-brangelina-breakup/,88,165,108,435
250,2016-09-01 00:00:00.000000,2016-09-27 22:37:20.351168,http://www.snopes.com/clinton-secret-earpiece-debate/,95,228,55,432
251,2016-09-01 00:00:00.000000,2016-09-01 18:57:25.616984,https://www.opensecrets.org/news/2016/09/super-pac-spending-reaches-500m/,37,357,0,419
252,2016-09-01 00:00:00.000000,2016-09-14 18:14:04.566851,http://www.politifact.com/texas/statements/2016/sep/14/ted-cruz/ted-cruz-incorrect-about-obama-giving-control-inte/,95,202,83,410
253,2016-09-01 00:00:00.000000,2016-09-30 14:00:13.655551,http://www.politifact.com/wisconsin/statements/2016/sep/30/donald-trump/nuclear-claim-donald-trump-says-hillary-clinton-ga/,29,104,240,397
254,2016-09-01 00:00:00.000000,2016-09-02 21:29:51.457244,http://www.politifact.com/truth-o-meter/statements/2016/sep/02/donald-trump/donald-trump-strays-key-facts-hillary-clinton-amne/,39,313,1,387
255,2016-09-01 00:00:00.000000,2016-09-21 14:13:24.097705,http://www.politifact.com/truth-o-meter/statements/2016/sep/21/republican-national-committee-republican/rnc-weak-over-past-eight-years-black-youth-unempl/,4,352,0,379
256,2016-09-01 00:00:00.000000,2016-09-09 15:17:12.501492,http://www.politifact.com/truth-o-meter/statements/2016/sep/09/donald-trump/trump-says-veterans-treated-worse-illegal-immigran/,7,333,0,371
257,2016-09-01 00:00:00.000000,2016-09-11 00:17:39.939304,http://www.snopes.com/hillary-clinton-has-parkinsons-disease/,148,96,81,366
258,2016-09-01 00:00:00.000000,2016-09-27 04:46:25.010403,http://www.politifact.com/truth-o-meter/statements/2016/sep/27/hillary-clinton/debate-hillary-clinton-tax-claim-ignores-years-whe/,29,276,9,356
259,2016-09-01 00:00:00.000000,2016-09-29 21:08:52.562111,http://www.politifact.com/florida/statements/2016/sep/29/rick-scott/clinton-wants-admit-thousands-refugees-no-vetting-/,36,261,5,351
260,2016-09-01 00:00:00.000000,2016-09-07 18:35:43.816248,http://www.snopes.com/kratom-banned-by-the-dea/,72,224,11,345
261,2016-09-01 00:00:00.000000,2016-09-24 17:41:41.661144,http://www.snopes.com/donald-trumps-parents-kkk/,65,72,164,344
262,2016-09-01 00:00:00.000000,2016-09-19 15:08:08.821864,http://www.snopes.com/2016/09/19/rape-lawsuit-against-donald-trump-voluntarily-dismissed/,61,133,131,338
263,2016-09-01 00:00:00.000000,2016-09-26 11:47:17.480425,http://www.politifact.com/truth-o-meter/article/2016/sep/26/trump-clinton-fact-check-2016-president/,16,264,0,334
264,2016-09-01 00:00:00.000000,2016-09-27 22:00:07.359024,http://www.politifact.com/florida/statements/2016/sep/27/afscme-people/unions-attack-marco-rubios-education-record/,12,300,0,333
265,2016-09-01 00:00:00.000000,2016-09-10 23:43:08.582784,http://www.snopes.com/hillary-clinton-told-seventeen-magazine-she-didnt-want-her-daughter-marrying-a-black-man/,24,49,232,326
266,2016-09-01 00:00:00.000000,2016-09-27 20:34:39.026892,http://www.snopes.com/tiffany-chokers-slave-collars/,40,205,41,325
267,2016-09-01 00:00:00.000000,2016-09-23 02:08:10.560133,http://www.snopes.com/media/notnews/babydead.asp,71,99,122,319
268,2016-09-01 00:00:00.000000,2016-09-07 12:00:06.216147,http://www.politifact.com/truth-o-meter/article/2016/sep/07/fact-checking-nbc-commander-chief-forum/,126,150,19,316
269,2016-09-01 00:00:00.000000,2016-09-19 20:00:07.308861,http://www.snopes.com/pa-and-oh-voters-white-trash/,19,255,5,299
270,2016-09-01 00:00:00.000000,2016-09-14 21:22:17.678990,http://www.politifact.com/florida/statements/2016/sep/14/marco-rubio/patrick-murphy-has-voted-against-every-zika-fundin/,20,255,5,297
271,2016-09-01 00:00:00.000000,2016-09-11 19:26:17.685640,http://www.politifact.com/truth-o-meter/article/2016/sep/11/context-hillary-clinton-basket-deplorables/,72,138,65,293
272,2016-09-01 00:00:00.000000,2016-09-12 21:22:07.611643,http://www.snopes.com/iphone-7-headphone-jack/,17,157,2,286
273,2016-09-01 00:00:00.000000,2016-09-09 16:00:06.897392,http://www.snopes.com/julian-assange-bernie-sanders-was-threatened/,52,179,11,275
274,2016-09-01 00:00:00.000000,2016-09-27 01:13:07.057431,http://www.politifact.com/wisconsin/statements/2016/may/20/jennifer-shilling/top-01-would-be-big-winner-under-donald-trumps-tax/,1,89,0,270
275,2016-09-01 00:00:00.000000,2016-09-27 20:00:06.922306,http://www.politifact.com/truth-o-meter/statements/2016/sep/27/donald-trump/donald-trump-base-saying-murders-are-new-york-city/,26,206,9,265
276,2016-09-01 00:00:00.000000,2016-09-28 15:50:25.332309,http://www.politifact.com/truth-o-meter/article/2016/sep/28/who-alicia-machado/,43,175,20,263
277,2016-09-01 00:00:00.000000,2016-09-08 19:53:32.547992,http://www.politifact.com/truth-o-meter/statements/2016/sep/08/donald-trump/did-vladimir-putin-call-trump-brilliant/,111,101,28,259
278,2016-09-01 00:00:00.000000,2016-09-09 14:24:55.622149,http://www.politifact.com/truth-o-meter/statements/2016/sep/09/occupy-democrats/facts-take-vacation-occupy-democrats-claim-about-p/,39,80,113,256
279,2016-09-01 00:00:00.000000,2016-09-15 10:25:30.712845,http://www.politifact.com/truth-o-meter/article/2016/sep/15/donald-trump-really-not-invested-stock-market/,92,142,8,253
280,2016-09-01 00:00:00.000000,2016-09-14 17:01:11.345625,http://www.snopes.com/2016/09/14/colin-powell-email-leak/,73,143,6,242
281,2016-09-01 00:00:00.000000,2016-09-01 23:13:05.734442,http://www.politifact.com/truth-o-meter/article/2016/sep/01/fact-checking-clinton-foundation-controversy/,54,65,102,240
282,2016-09-01 00:00:00.000000,2016-09-19 15:48:43.336302,http://www.politifact.com/truth-o-meter/statements/2016/sep/19/hillary-clinton/hillary-clinton-correct-hispanic-wealth-disproport/,19,209,1,239
283,2016-09-01 00:00:00.000000,2016-09-08 15:34:51.040823,http://www.snopes.com/obama-confirms-he-will-refuse-to-leave-office/,70,46,82,237
284,2016-09-01 00:00:00.000000,2016-09-27 19:08:09.665609,http://www.snopes.com/fbi-warned-about-white-supremacists/,62,113,46,231
285,2016-09-01 00:00:00.000000,2016-09-29 04:00:40.931992,http://www.snopes.com/business/consumer/awfulreviews.asp,4,217,2,226
286,2016-09-01 00:00:00.000000,2016-09-08 00:13:19.669533,http://www.snopes.com/2016/09/07/arrest-warrant-issued-for-green-party-candidate-jill-stein/,38,121,9,205
287,2016-09-01 00:00:00.000000,2016-09-23 14:00:51.155794,http://www.politifact.com/rhode-island/statements/2013/may/23/lynn-derbyshire/university-rhode-island-professor-says-black-or-br/,0,203,0,203
288,2016-09-01 00:00:00.000000,2016-09-08 16:00:07.799203,http://www.politifact.com/florida/statements/2016/sep/08/naral-pro-choice/naral-misleads-attack-marco-rubio-about-zika-fundi/,20,163,4,203
289,2016-09-01 00:00:00.000000,2016-09-01 20:19:54.520997,http://www.politifact.com/punditfact/statements/2016/sep/01/hilary-rosen/democrat-pundit-clintons-get-no-personal-benefit-f/,4,178,0,200
290,2016-09-01 00:00:00.000000,2016-09-09 20:18:15.376726,http://www.politifact.com/truth-o-meter/article/2016/sep/09/should-US-have-kept-Iraq-oil/,6,137,1,199
291,2016-09-01 00:00:00.000000,2016-09-19 15:46:46.856874,http://www.politifact.com/florida/statements/2016/sep/19/americans-prosperity/ad-hitting-patrick-murphy-revives-zombie-statistic/,3,164,0,189
292,2016-09-01 00:00:00.000000,2016-09-01 17:46:55.316902,http://www.politifact.com/truth-o-meter/statements/2016/sep/01/donald-trump/donald-trump-says-illegal-immigration-costs-113-bi/,2,156,0,185
293,2016-09-01 00:00:00.000000,2016-09-28 19:16:32.694267,http://www.snopes.com/trump-taxes-smart/,58,67,30,175
294,2016-09-01 00:00:00.000000,2016-09-19 19:13:11.438955,http://www.politifact.com/new-york/statements/2016/sep/19/elaine-phillips/new-york-has-been-most-corrupt-state-decades/,40,112,7,175
295,2016-09-01 00:00:00.000000,2016-09-06 21:24:05.005778,http://www.politifact.com/punditfact/statements/2016/sep/06/alex-castellanos/trump-surrogate-repeats-wrong-talking-point-clinto/,30,116,20,175
296,2016-09-01 00:00:00.000000,2016-09-24 18:21:54.377195,http://www.snopes.com/irish-slaves-early-america/,55,61,33,174
297,2016-09-01 00:00:00.000000,2016-09-12 17:13:18.474286,http://www.snopes.com/hillary-barnwell-body-double/,95,28,23,171
298,2016-09-01 00:00:00.000000,2016-09-01 21:12:41.314839,http://www.politifact.com/texas/statements/2016/sep/01/hillary-clinton/hillary-clinton-correct-austins-alex-jones-said-no/,44,68,34,156
299,2016-09-01 00:00:00.000000,2016-09-23 17:04:06.934670,http://www.politifact.com/global-news/statements/2016/sep/23/daily-caller/conservative-website-wrongly-ties-clinton-foundati/,7,106,28,153
300,2016-10-01 00:00:00.000000,2016-10-22 00:00:14.304559,http://www.politifact.com/texas/statements/2016/oct/21/jill-stein/jill-stein-green-party-candidate-correct-about-us-/,517,10580,111,11856
301,2016-10-01 00:00:00.000000,2016-10-07 18:00:10.487050,http://www.snopes.com/two-burglars-predator/,58,4305,62,4480
302,2016-10-01 00:00:00.000000,2016-10-31 23:15:53.202828,https://www.opensecrets.org/revolving/rev_summary.php?id=10954,79,4044,21,4317
303,2016-10-01 00:00:00.000000,2016-10-13 16:00:06.397846,http://www.snopes.com/jill-stein-endorsed-donald-trump/,148,2851,131,3347
304,2016-10-01 00:00:00.000000,2016-10-17 21:20:12.556280,http://www.politifact.com/truth-o-meter/statements/2016/oct/17/donald-trump/donald-trumps-pants-fire-claim-large-scale-voter-f/,392,2277,202,3040
305,2016-10-01 00:00:00.000000,2016-10-26 23:39:02.136096,http://www.snopes.com/mike-pence-supported-gay-conversion-therapy/,325,645,1133,2285
306,2016-10-01 00:00:00.000000,2016-10-20 04:56:58.068804,http://www.politifact.com/truth-o-meter/statements/2016/oct/20/donald-trump/trump-wrongly-says-6-billion-went-missing-state-de/,195,1256,240,1797
307,2016-10-01 00:00:00.000000,2016-10-17 21:12:30.877927,https://www.opensecrets.org/orgs/recips.php?id=D000000306,67,1558,32,1778
308,2016-10-01 00:00:00.000000,2016-10-11 17:09:03.497213,http://www.snopes.com/2016/10/11/status-conference-in-trump-lawsuit/,633,531,430,1710
309,2016-10-01 00:00:00.000000,2016-10-30 01:10:16.635123,https://www.opensecrets.org/news/2016/10/millions-in-political-donations-fueled-by-matching-bonuses-at-boston-law-firm/,103,1481,6,1616
310,2016-10-01 00:00:00.000000,2016-10-10 04:17:11.162672,http://www.politifact.com/truth-o-meter/statements/2016/oct/10/hillary-clinton/clinton-said-terrorists-use-trumps-remarks-about-m/,68,1384,8,1554
311,2016-10-01 00:00:00.000000,2016-10-19 23:39:55.560990,http://www.factcheck.org/2016/10/trumps-bogus-voter-fraud-claims/,315,581,524,1524
312,2016-10-01 00:00:00.000000,2016-10-18 15:49:37.855909,http://www.politifact.com/truth-o-meter/statements/2016/oct/18/donald-trump/fbi-director-james-comey-says-donald-trump-has-it-/,157,1245,30,1507
313,2016-10-01 00:00:00.000000,2016-10-20 03:20:25.277014,http://www.politifact.com/truth-o-meter/statements/2016/oct/19/donald-trump/donald-trump-says-hillary-clinton-wants-have-open-/,4,1258,1,1397
314,2016-10-01 00:00:00.000000,2016-10-26 20:45:11.883817,http://www.snopes.com/hillary-clinton-uranium-russia-deal/,120,387,698,1301
315,2016-10-01 00:00:00.000000,2016-10-26 15:22:34.199297,http://www.snopes.com/michael-moore-endorsed-donald-trump/,96,1015,51,1265
316,2016-10-01 00:00:00.000000,2016-10-10 04:54:36.541277,http://www.politifact.com/truth-o-meter/statements/2016/oct/10/donald-trump/trump-says-clinton-laughed-about-rape-case/,23,1107,24,1245
317,2016-10-01 00:00:00.000000,2016-10-10 03:01:16.634645,http://www.politifact.com/truth-o-meter/statements/2016/oct/09/hillary-clinton/hillary-clinton-says-90-percent-health/,16,1058,2,1141
318,2016-10-01 00:00:00.000000,2016-10-18 23:00:32.788870,http://www.snopes.com/2016/10/18/project-veritas-election-videos/,283,268,471,1138
319,2016-10-01 00:00:00.000000,2016-10-20 15:33:07.742781,http://www.snopes.com/clinton-four-minute-nuclear/,273,472,279,1104
320,2016-10-01 00:00:00.000000,2016-10-03 20:00:12.001902,http://www.snopes.com/2016/10/03/rape-lawsuit-refiled-against-donald-trump/,177,750,98,1087
321,2016-10-01 00:00:00.000000,2016-10-02 22:00:09.142973,http://www.politifact.com/punditfact/statements/2016/oct/02/maria-teresa-kumar/how-much-do-undocumented-immigrants-pay-taxes/,92,727,167,1041
322,2016-10-01 00:00:00.000000,2016-10-10 17:14:31.418392,http://www.politifact.com/truth-o-meter/statements/2016/oct/10/donald-trump/donald-trump-says-hillary-clinton-viciously-attack/,239,511,241,1040
323,2016-10-01 00:00:00.000000,2016-10-10 03:44:40.524355,http://www.politifact.com/truth-o-meter/statements/2016/oct/09/donald-trump/trump-early-morning-sex-tape-tweet/,95,850,32,1023
324,2016-10-01 00:00:00.000000,2016-10-11 22:32:32.766507,http://www.politifact.com/truth-o-meter/statements/2016/oct/11/hillary-clinton/clinton-right-trump-tax-plan-gives-more-rich-bush-/,111,828,40,1018
325,2016-10-01 00:00:00.000000,2016-10-12 21:36:09.144336,http://www.snopes.com/newsweek-proves-that-wikileaks-is-leaking-phony-hillary-clinton-emails/,247,276,429,1008
326,2016-10-01 00:00:00.000000,2016-10-05 22:00:12.194138,http://www.snopes.com/hillary-clinton-lost-6-billion-at-state-dept/,157,574,147,936
327,2016-10-01 00:00:00.000000,2016-10-17 06:00:12.655724,http://www.politifact.com/virginia/statements/2016/oct/17/national-rifle-association/nra-weakly-claims-clinton-said-gun-confiscation-wo/,41,792,1,919
328,2016-10-01 00:00:00.000000,2016-10-20 03:19:12.225504,http://www.politifact.com/truth-o-meter/statements/2016/oct/19/hillary-clinton/hillary-clinton-blames-russia-putin-wikileaks-rele/,144,409,299,918
329,2016-10-01 00:00:00.000000,2016-10-17 20:15:23.451774,http://www.politifact.com/truth-o-meter/article/2016/oct/17/10-misleading-trump-attack-lines-wikileaks-email-d/,187,602,47,902
330,2016-10-01 00:00:00.000000,2016-10-12 23:43:34.741605,http://www.snopes.com/2016/10/12/how-should-voters-respond-to-unlicensed-poll-watchers/,124,635,41,857
331,2016-10-01 00:00:00.000000,2016-10-21 05:40:08.997041,http://www.snopes.com/obama-deported-more-people/,232,223,302,826
332,2016-10-01 00:00:00.000000,2016-10-10 06:17:46.055852,http://www.politifact.com/truth-o-meter/statements/2016/oct/10/donald-trump/trump-says-ice-endorsed-him/,195,537,27,798
333,2016-10-01 00:00:00.000000,2016-10-20 05:04:17.979765,http://www.politifact.com/truth-o-meter/statements/2016/oct/20/hillary-clinton/hillary-clinton-correctly-claims-trump-tower-was-p/,2,720,4,789
334,2016-10-01 00:00:00.000000,2016-10-12 17:55:04.811725,http://www.politifact.com/wisconsin/statements/2016/oct/12/donald-trump/donald-trumps-ridiculous-claim-all-polls-show-he-w/,88,602,27,781
335,2016-10-01 00:00:00.000000,2016-10-11 21:29:42.182460,http://www.politifact.com/truth-o-meter/statements/2016/oct/11/donald-trump/donald-trump-base-claim-about-michelle-obama-criti/,10,690,3,747
336,2016-10-01 00:00:00.000000,2016-10-25 16:54:26.393702,http://www.snopes.com/texas-vote-switching/,207,368,111,742
337,2016-10-01 00:00:00.000000,2016-10-20 19:16:13.519092,http://www.snopes.com/george-soros-controls-smartmatic-voting-machines-in-16-states/,175,272,222,740
338,2016-10-01 00:00:00.000000,2016-10-20 06:34:13.084853,http://www.politifact.com/truth-o-meter/article/2016/oct/20/trump-says-clinton-and-obama-caused-violence-his-r/,154,312,145,678
339,2016-10-01 00:00:00.000000,2016-10-16 00:39:08.481910,http://www.snopes.com/hillary-clinton-grab-crotch/,86,431,23,676
340,2016-10-01 00:00:00.000000,2016-10-30 20:25:54.123469,http://www.politifact.com/truth-o-meter/statements/2016/oct/30/robby-mook/clinton-campaign-says-comey-letter-violates-justic/,62,566,15,666
341,2016-10-01 00:00:00.000000,2016-10-10 04:23:48.277848,http://www.politifact.com/truth-o-meter/article/2016/oct/10/clinton-trump-absolute-avalanche-falsehoods/,118,474,11,651
342,2016-10-01 00:00:00.000000,2016-10-31 12:36:35.957152,http://www.snopes.com/facebook-check-in-at-standing-rock/,343,190,72,651
343,2016-10-01 00:00:00.000000,2016-10-19 22:30:16.265001,http://www.politifact.com/truth-o-meter/statements/2016/oct/19/mike-pence/pence-wrong-haiti-contracts-steered-clinton-friend/,5,594,0,644
344,2016-10-01 00:00:00.000000,2016-10-11 18:50:36.969754,http://www.politifact.com/truth-o-meter/statements/2016/oct/11/donald-trump/donald-trump-incorrectly-pins-benghazi-criticism-s/,8,562,0,603
345,2016-10-01 00:00:00.000000,2016-10-05 06:00:09.830806,http://www.politifact.com/truth-o-meter/statements/2016/oct/05/mike-pence/debate-mike-pence-claims-trump-never-said-more-nat/,25,396,80,589
346,2016-10-01 00:00:00.000000,2016-10-10 01:25:27.081326,http://www.politifact.com/truth-o-meter/article/2016/oct/09/fact-checks-second-presidential-debate/,245,283,35,582
347,2016-10-01 00:00:00.000000,2016-10-19 10:23:39.469316,http://www.politifact.com/truth-o-meter/article/2016/oct/19/politifacts-guide-third-presidential-debate/,41,451,1,564
348,2016-10-01 00:00:00.000000,2016-10-27 16:00:06.535854,http://www.politifact.com/truth-o-meter/article/2016/oct/27/donald-trumps-top-10-most-misleading-claims/,131,370,8,535
349,2016-10-01 00:00:00.000000,2016-10-10 03:26:39.613720,http://www.politifact.com/truth-o-meter/statements/2016/oct/09/donald-trump/donald-trump-says-hillary-clinton-deleted-33000-em/,6,441,1,523
350,2016-10-01 00:00:00.000000,2016-10-29 17:46:11.734435,http://www.snopes.com/white-house-cancels-all-obama-appearances/,84,285,110,512
351,2016-10-01 00:00:00.000000,2016-10-11 21:29:43.582763,http://www.snopes.com/hillary-sand-wikileaks-dump/,73,118,223,475
352,2016-10-01 00:00:00.000000,2016-10-04 08:00:07.136879,http://www.snopes.com/bill-clinton-illegitimate-son/,88,176,135,467
353,2016-10-01 00:00:00.000000,2016-10-28 17:22:19.882917,http://www.snopes.com/hillary-clinton-and-draftourdaughters/,44,338,29,457
354,2016-10-01 00:00:00.000000,2016-10-10 00:04:25.976842,http://www.politifact.com/truth-o-meter/statements/2016/oct/09/donald-trump/donald-trump-has-no-fiduciary-responsibility-his-p/,51,374,13,454
355,2016-10-01 00:00:00.000000,2016-10-09 14:00:05.521050,http://www.factcheck.org/2016/10/obamas-numbers-october-2016-update/,106,50,268,443
356,2016-10-01 00:00:00.000000,2016-10-31 18:34:08.456117,http://www.politifact.com/florida/statements/2016/oct/31/roger-stone/no-roger-stone-hillary-clinton-did-not-meet-browar/,59,333,27,438
357,2016-10-01 00:00:00.000000,2016-10-16 21:04:51.340874,http://www.politifact.com/truth-o-meter/statements/2016/oct/16/mike-pence/pence-wrongly-says-more-half-hillary-clintons-meet/,45,342,1,414
358,2016-10-01 00:00:00.000000,2016-10-12 22:20:37.273686,http://www.snopes.com/g-w-bush-lost-22-million-e-mails/,129,168,80,404
359,2016-10-01 00:00:00.000000,2016-10-24 21:43:25.967372,http://www.politifact.com/truth-o-meter/statements/2016/oct/24/donald-trump/donald-trump-wrongly-says-14-percent-noncitizens-a/,2,358,0,395
360,2016-10-01 00:00:00.000000,2016-10-11 22:22:20.074577,http://www.politifact.com/truth-o-meter/statements/2016/oct/11/hillary-clinton/clinton-claim-us-energy-independent-goes-too-far/,16,323,1,390
361,2016-10-01 00:00:00.000000,2016-10-12 19:10:37.746444,http://www.snopes.com/presidential-erection/,66,33,257,386
362,2016-10-01 00:00:00.000000,2016-10-12 17:45:21.684212,http://www.politifact.com/truth-o-meter/statements/2016/oct/12/donald-trump/trump-ive-been-proven-right-about-clinton-wanting-/,151,194,28,385
363,2016-10-01 00:00:00.000000,2016-10-23 21:19:06.469751,http://www.politifact.com/truth-o-meter/statements/2016/oct/23/kellyanne-conway/do-clinton-donors-throw-gays-buildings/,55,288,12,380
364,2016-10-01 00:00:00.000000,2016-10-10 06:00:08.316193,http://www.politifact.com/truth-o-meter/statements/2016/oct/10/donald-trump/trump-claims-us-has-biggest-increase-murders-45-ye/,43,93,184,355
365,2016-10-01 00:00:00.000000,2016-10-24 21:23:42.819667,http://www.politifact.com/florida/statements/2012/jul/06/rick-scott/scott-says-health-insurance-premiums-increase/,1,276,5,350
366,2016-10-01 00:00:00.000000,2016-10-18 15:27:12.892066,http://www.snopes.com/marian-robinson-pension/,77,45,194,349
367,2016-10-01 00:00:00.000000,2016-10-25 21:38:06.019695,http://www.factcheck.org/2016/10/a-false-corruption-claim/,84,110,141,347
368,2016-10-01 00:00:00.000000,2016-10-04 20:00:08.480514,http://www.snopes.com/spongebob-squarepants-cancelled/,76,86,136,345
369,2016-10-01 00:00:00.000000,2016-10-08 18:00:07.248736,http://www.snopes.com/hillary-calls-voters-bucket-of-losers/,26,232,49,339
370,2016-10-01 00:00:00.000000,2016-10-14 17:19:07.349739,http://www.politifact.com/truth-o-meter/statements/2016/oct/14/donald-trump/donald-trump-wrongly-maligns-us-chess-prowess/,4,266,0,330
371,2016-10-01 00:00:00.000000,2016-10-13 17:58:15.068336,http://www.snopes.com/wikileaks-cofirms-hillary-clinton-sold-weapons-to-isis/,162,73,72,329
372,2016-10-01 00:00:00.000000,2016-10-20 03:06:09.347817,http://www.snopes.com/2016/10/19/madonna-promises-blow-jobs-for-hillary-clinton-voters/,99,130,57,323
373,2016-10-01 00:00:00.000000,2016-10-20 05:58:04.894717,http://www.politifact.com/truth-o-meter/statements/2016/oct/20/donald-trump/donald-trump-says-reports-sexual-assault-him-have-/,7,300,1,323
374,2016-10-01 00:00:00.000000,2016-10-27 21:31:45.268694,http://www.snopes.com/sweden-bans-christmas-lights/,61,190,37,306
375,2016-10-01 00:00:00.000000,2016-10-04 16:00:07.118994,http://www.snopes.com/donald-trump-didnt-say-vets-with-ptsd-are-weak/,4,284,13,305
376,2016-10-01 00:00:00.000000,2016-10-10 03:42:51.598649,http://www.politifact.com/truth-o-meter/statements/2016/oct/09/donald-trump/donald-trump-wrongly-says-hillary-clinton-wants-go/,45,227,15,303
377,2016-10-01 00:00:00.000000,2016-10-13 21:41:47.750802,http://www.politifact.com/truth-o-meter/statements/2016/oct/13/hillary-clinton/clinton-sys-muslims-have-been-america-george-washi/,48,232,1,296
378,2016-10-01 00:00:00.000000,2016-10-08 22:00:06.209468,http://www.snopes.com/obama-demands-rib/,30,31,210,296
379,2016-10-01 00:00:00.000000,2016-10-09 12:00:06.318948,http://www.politifact.com/truth-o-meter/article/2016/oct/09/live-fact-checking-second-trump-clinton-presidenti/,119,143,22,291
380,2016-10-01 00:00:00.000000,2016-10-19 11:02:00.823584,http://www.politifact.com/truth-o-meter/article/2016/oct/19/live-fact-checking-third-trump-clinton-presidentia/,85,176,10,288
381,2016-10-01 00:00:00.000000,2016-10-14 14:20:17.875074,http://www.politifact.com/truth-o-meter/statements/2016/oct/14/donald-trump/donald-trump-wildly-exaggerates-amb-christopher-st/,54,186,24,286
382,2016-10-01 00:00:00.000000,2016-10-05 22:00:08.855501,http://www.politifact.com/truth-o-meter/statements/2016/oct/05/mike-pence/pences-false-claim-trump-hasnt-broken-tax-return-p/,53,171,36,282
383,2016-10-01 00:00:00.000000,2016-10-28 16:58:55.351576,http://www.factcheck.org/2016/10/trump-wrong-on-murder-rate/,67,180,17,276
384,2016-10-01 00:00:00.000000,2016-10-20 05:35:59.054990,http://www.politifact.com/truth-o-meter/statements/2016/oct/20/donald-trump/donald-trump-says-hillary-clinton-wrong-say-he-moc/,6,235,0,276
385,2016-10-01 00:00:00.000000,2016-10-05 04:00:11.523072,http://www.politifact.com/truth-o-meter/statements/2016/oct/04/mike-pence/pence-repeats-false-claim-clinton-foundations-limi/,31,180,47,275
386,2016-10-01 00:00:00.000000,2016-10-22 03:37:10.192933,http://www.snopes.com/oregon-ballot-omits-donald-trump/,46,108,86,274
387,2016-10-01 00:00:00.000000,2016-10-19 23:25:06.787172,http://www.politifact.com/north-carolina/statements/2016/oct/19/donald-trump/trump-wrongfully-says-immigrants-voting-illegally-/,60,180,15,270
388,2016-10-01 00:00:00.000000,2016-10-18 21:44:52.968857,http://www.politifact.com/florida/statements/2016/oct/18/marco-rubio/rubio-not-even-tim-kaine-willing-say-he-trusts-hil/,1,242,0,267
389,2016-10-01 00:00:00.000000,2016-10-20 03:06:42.699261,http://www.politifact.com/truth-o-meter/statements/2016/oct/19/hillary-clinton/hillary-clinton-says-supreme-court-gun-decision-de/,35,209,11,264
390,2016-10-01 00:00:00.000000,2016-10-31 19:59:17.033542,http://www.politifact.com/truth-o-meter/statements/2016/oct/31/donald-trump/trump-says-clinton-would-bring-650-million-people-/,88,144,14,252
391,2016-10-01 00:00:00.000000,2016-10-05 06:00:12.646968,http://www.politifact.com/virginia/statements/2016/oct/05/tim-kaine/tim-kaine-correctly-notes-richard-nixon-released-t/,6,229,2,247
392,2016-10-01 00:00:00.000000,2016-10-17 21:17:33.511739,http://www.snopes.com/postal-worker-caught-destroying-absentee-trump-ballots-in-major-swing-state/,44,142,35,247
393,2016-10-01 00:00:00.000000,2016-10-03 20:00:13.437068,http://www.snopes.com/julian-assange-drone-strike/,25,124,72,245
394,2016-10-01 00:00:00.000000,2016-10-25 13:02:59.842117,https://www.opensecrets.org/news/2016/10/total-cost-of-2016-election-could-reach-6-6-billion-crp-predicts/,87,125,0,242
395,2016-10-01 00:00:00.000000,2016-10-13 00:18:10.821925,http://www.snopes.com/leaked-videos-clinton-voter-fraud/,66,90,63,241
396,2016-10-01 00:00:00.000000,2016-10-11 00:46:59.756163,http://www.snopes.com/bill-clinton-expelled-from-oxford/,61,96,66,239
397,2016-10-01 00:00:00.000000,2016-10-07 22:00:09.007920,http://www.politifact.com/punditfact/statements/2016/oct/07/rush-limbaugh/rush-limbaugh-wrong-lack-hurricanes-diminishes-cli/,16,201,0,237
398,2016-10-01 00:00:00.000000,2016-10-20 04:02:59.816819,http://www.politifact.com/truth-o-meter/statements/2016/oct/20/donald-trump/donald-trump-predicts-hillary-clinton-will-double-/,3,214,0,235
399,2016-10-01 00:00:00.000000,2016-10-12 20:29:46.552690,http://www.snopes.com/2016/10/12/putin-urging-russian-officials-to-return/,107,68,46,235
400,2016-11-01 00:00:00.000000,2016-11-18 16:28:38.051988,http://www.politifact.com/punditfact/statements/2016/nov/18/blog-posting/no-3-million-undocumented-immigrants-did-not-vote-/,530,7204,1024,9425
401,2016-11-01 00:00:00.000000,2016-11-17 00:41:11.401112,http://www.snopes.com/three-million-votes-in-presidential-election-cast-by-illegal-aliens/,348,4289,669,5692
402,2016-11-01 00:00:00.000000,2016-11-12 05:22:10.714662,http://www.snopes.com/1922-new-york-times-hitler/,457,2469,62,3115
403,2016-11-01 00:00:00.000000,2016-11-18 19:04:54.281750,http://www.snopes.com/russian-billboard-features-trump-and-putin/,785,1735,125,2882
404,2016-11-01 00:00:00.000000,2016-11-04 21:50:03.154992,http://www.snopes.com/john-podesta-spirit-cooking/,311,1744,526,2823
