,lower_day,user_id,user_raw_id,n_origin,n_retweet,n_reply,n_total
1114,2016-08-01,14459,29547555,3,396,0,409
1115,2016-08-01,229591,743125492224626689,1,405,0,406
1116,2016-08-01,9942,598319603,387,16,0,403
1117,2016-08-01,55281,21216192,402,0,0,402
1118,2016-08-01,23318,1531185990,1,399,0,400
1119,2016-08-01,72543,518497999,400,0,0,400
1120,2016-08-01,23337,715434592925270017,0,398,0,399
1121,2016-08-01,222,14575708,395,0,0,395
1122,2016-08-01,2259,1849839132,371,20,0,391
1123,2016-08-01,72787,443949584,390,0,0,390
1124,2016-08-01,3459,115392787,386,3,0,389
1125,2016-08-01,3468,2312494016,3,380,0,385
1126,2016-08-01,57,4627705759,384,0,0,384
1127,2016-08-01,914,95918629,380,0,0,381
1128,2016-08-01,3533,1732405544,345,35,0,380
1129,2016-08-01,2320,2377815434,298,18,56,374
1130,2016-08-01,4968,45154341,0,369,0,371
1131,2016-08-01,367794,950531623,371,0,0,371
1132,2016-08-01,4531,338567078,236,110,6,370
1133,2016-08-01,4494,24086385,364,5,0,369
1134,2016-08-01,72314,321760879,368,0,0,368
1135,2016-08-01,1296,1251812930,0,367,0,367
1136,2016-08-01,10254,327936669,364,1,0,365
1137,2016-08-01,11210,2842889879,365,0,0,365
1138,2016-08-01,361553,754884880996020225,194,113,4,361
1139,2016-08-01,431,376337492,358,0,0,358
1140,2016-08-01,19852,3480694935,0,349,0,356
1141,2016-08-01,22749,76937426,354,0,0,354
1142,2016-08-01,308,32300193,348,5,0,353
1143,2016-08-01,1234,30117361,339,14,0,353
1144,2016-08-01,12931,313758408,350,2,0,352
1145,2016-08-01,136711,3051400362,340,10,0,350
1146,2016-08-01,17677,408590976,11,332,4,349
1147,2016-08-01,72884,538731930,348,0,0,348
1148,2016-08-01,530,4649106135,0,342,0,345
1149,2016-08-01,5047,31479090,67,51,0,345
1150,2016-08-01,2421,301374864,279,2,0,344
1151,2016-08-01,8467,2178922148,341,2,0,343
1152,2016-08-01,6197,3410475429,239,101,0,342
1153,2016-08-01,8026,15717071,335,0,0,335
1154,2016-08-01,1103,363761111,300,30,0,330
1155,2016-08-01,2008,4786763677,268,57,0,328
1156,2016-08-01,218604,79505913,0,324,0,326
1157,2016-08-01,96744,337856162,1,324,0,325
1158,2016-08-01,190192,496300822,3,312,0,325
1159,2016-08-01,6937,583122991,3,320,0,323
1160,2016-08-01,3051,368544047,198,120,0,318
1161,2016-08-01,264877,544589549,0,315,0,315
1162,2016-08-01,5085,260830319,0,313,0,313
1163,2016-08-01,763,76227785,312,0,0,312
1164,2016-08-01,11745,631993939,312,0,0,312
1165,2016-08-01,72245,326497387,312,0,0,312
1166,2016-08-01,72248,338844588,312,0,0,312
1167,2016-08-01,72242,614524574,311,0,0,311
1168,2016-08-01,3826,2711204024,273,32,0,305
1169,2016-08-01,7366,1633296644,304,0,0,304
1170,2016-08-01,3259,2414855658,24,275,0,299
1171,2016-08-01,3332,3376927462,0,299,0,299
1172,2016-08-01,18906,2521147680,183,116,0,299
1173,2016-08-01,167531,2738798022,298,0,0,298
1174,2016-08-01,72237,511935521,297,0,0,297
1175,2016-08-01,72244,518453811,297,0,0,297
1176,2016-08-01,72255,511860198,297,0,0,297
1177,2016-08-01,72537,777777378,296,0,0,296
1178,2016-08-01,73444,395447470,295,0,0,295
1179,2016-08-01,72236,902013278,294,0,0,294
1180,2016-08-01,1200,15147510,293,0,0,293
1181,2016-08-01,20870,3430537311,1,291,0,292
1182,2016-08-01,54904,3131253213,288,0,0,288
1183,2016-08-01,305132,750905187783544832,247,39,1,288
1184,2016-08-01,471292,754769736538415104,288,0,0,288
1185,2016-08-01,8813,709505904,270,17,0,287
1186,2016-08-01,10028,805675543,273,13,0,286
1187,2016-08-01,20723,711379646319861760,178,81,3,285
1188,2016-08-01,25756,3221921520,116,148,0,283
1189,2016-08-01,14595,2723265539,9,270,0,282
1190,2016-08-01,72366,518575214,280,0,0,280
1191,2016-08-01,1322,1977365496,223,55,0,278
1192,2016-08-01,10050,15970784,276,0,0,276
1193,2016-08-01,5035,3167493495,0,273,0,275
1194,2016-08-01,37995,2877712525,0,273,0,273
1195,2016-08-01,23457,86441511,196,60,0,272
1196,2016-08-01,145,50836292,257,11,0,271
1197,2016-08-01,2244,365168112,0,271,0,271
1198,2016-08-01,8038,705188226827333632,32,222,2,269
1199,2016-08-01,1279,134240162,198,68,0,267
1200,2016-08-01,14381,226110292,50,217,0,267
1201,2016-08-01,21078,1666194115,49,217,0,266
1202,2016-08-01,184344,4098592756,0,265,0,265
1203,2016-08-01,12295,225937279,19,24,221,264
1204,2016-08-01,1254,725448266867970049,0,263,0,263
1205,2016-08-01,3730,3328134453,238,25,0,263
1206,2016-08-01,5679,3330125487,0,239,0,263
1207,2016-08-01,342933,753993480125358080,0,0,0,262
1208,2016-08-01,8884,61009614,0,261,0,261
1209,2016-08-01,134998,4906718786,248,11,0,261
1210,2016-08-01,72652,518555194,259,0,0,259
1211,2016-08-01,72908,516271821,259,0,0,259
1212,2016-08-01,191327,704297752088326144,257,2,0,259
1213,2016-08-01,5038,237686935,194,64,0,258
1214,2016-08-01,287129,749429571813044224,145,111,0,257
1215,2016-08-01,565611,4578277935,257,0,0,257
1216,2016-08-01,1764,45208226,1,253,0,255
1217,2016-08-01,10308,2514505128,252,3,0,255
1218,2016-08-01,318485,4922868578,19,220,4,255
1219,2016-08-01,2691,1526458003,253,0,0,253
1220,2016-08-01,4031,4739845481,166,79,0,250
1221,2016-08-01,72688,538789425,249,0,0,249
1222,2016-08-01,4622,701539075208011776,166,39,0,248
1223,2016-08-01,3010,1483127431,247,0,0,247
1224,2016-08-01,12917,729022640313106432,7,238,0,245
1225,2016-08-01,73611,334266353,245,0,0,245
1226,2016-08-01,309934,193622584,192,53,0,245
1227,2016-08-01,1870,860691823,182,60,0,243
1228,2016-08-01,305469,720322175182315520,23,29,179,243
1229,2016-08-01,6581,4428596416,241,0,0,242
1230,2016-08-01,44277,876941538,181,0,1,242
1231,2016-08-01,403,715259009561808896,0,0,0,241
1232,2016-08-01,6237,728635523816775680,9,225,0,241
1233,2016-08-01,152766,350296113,80,106,0,241
1234,2016-08-01,2098,259260816,222,17,0,239
1235,2016-08-01,12019,2315583427,0,236,3,239
1236,2016-08-01,73055,518469041,238,0,0,238
1237,2016-08-01,198707,382852377,7,205,0,238
1238,2016-08-01,33484,4826912636,0,236,0,236
1239,2016-08-01,1000,2980186012,2,230,0,235
1240,2016-08-01,407373,776055774,0,234,0,234
1241,2016-08-01,198460,2460478249,98,11,76,233
1242,2016-08-01,331721,746124845105090561,0,233,0,233
1243,2016-08-01,45849,719548547624861696,8,224,0,232
1244,2016-08-01,238423,2884161857,232,0,0,232
1245,2016-08-01,407070,756839678020497409,178,42,8,232
1246,2016-08-01,2518,1951788738,208,21,0,229
1247,2016-08-01,13282,74756207,174,52,0,229
1248,2016-08-01,52777,3178690927,3,226,0,229
1249,2016-08-01,73442,516167407,229,0,0,229
1250,2016-08-01,171382,4872247102,0,229,0,229
1251,2016-08-01,328677,703318052927094784,1,227,0,229
1252,2016-08-01,19181,518347621,225,2,0,227
1253,2016-08-01,5345,488382884,226,0,0,226
1254,2016-08-01,30390,2303716045,56,167,3,226
1255,2016-08-01,336576,750776657523408896,65,161,0,226
1256,2016-08-01,32936,952296307,33,192,0,225
1257,2016-08-01,3217,726440510332784640,205,10,7,224
1258,2016-08-01,48941,3266700752,0,223,0,224
1259,2016-08-01,10747,560796972,0,223,0,223
1260,2016-08-01,22446,900355423,42,156,0,223
1261,2016-08-01,8393,217575068,64,158,0,222
1262,2016-08-01,224965,710547816180027396,208,12,1,221
1263,2016-08-01,7603,260920761,0,220,0,220
1264,2016-08-01,13637,23479954,3,217,0,220
1265,2016-08-01,214218,1945668452,212,8,0,220
1266,2016-08-01,9664,80626778,163,56,0,219
1267,2016-08-01,414573,2381284064,0,217,0,217
1268,2016-08-01,583,1400943320,5,206,0,216
1269,2016-08-01,5840,721737068322271232,0,198,0,216
1270,2016-08-01,6823,317223956,57,157,0,216
1271,2016-08-01,2665,1125953346,200,2,0,215
1272,2016-08-01,1738,21531121,212,2,0,214
1273,2016-08-01,3555,865060466,114,100,0,214
1274,2016-08-01,18863,3621958574,182,32,0,214
1275,2016-08-01,4411,1072323325,0,211,0,213
1276,2016-08-01,6163,16276552,194,15,1,213
1277,2016-08-01,6490,4910378597,126,83,4,213
1278,2016-08-01,6713,394379881,149,64,0,213
1279,2016-08-01,404416,728782203706953735,187,26,0,213
1280,2016-08-01,789,19757184,211,1,0,212
1281,2016-08-01,2054,708458185494040576,0,207,0,211
1282,2016-08-01,14798,320252434,174,37,0,211
1283,2016-08-01,177225,740871504334721024,0,211,0,211
1284,2016-08-01,448712,17524689,6,104,100,211
1285,2016-08-01,7102,30903741,2,29,178,210
1286,2016-08-01,14637,1911098132,210,0,0,210
1287,2016-08-01,19077,3350716047,0,210,0,210
1288,2016-08-01,40507,458709872,119,91,0,210
1289,2016-08-01,50477,1959223292,0,207,0,210
1290,2016-08-01,10402,61921063,199,10,0,209
1291,2016-08-01,18473,55100779,167,42,0,209
1292,2016-08-01,73443,518515932,209,0,0,209
1293,2016-08-01,137056,24226326,0,209,0,209
1294,2016-08-01,7231,4498776677,123,80,1,208
1295,2016-08-01,165873,3290217551,0,208,0,208
1296,2016-08-01,3400,278570134,207,0,0,207
1297,2016-08-01,358051,705070447893876737,0,195,0,205
1298,2016-08-01,568875,715914672285716480,0,0,0,205
1299,2016-08-01,15254,55260264,188,15,0,203
1300,2016-08-01,11916,316161690,0,202,0,202
1301,2016-08-01,2617,384005220,0,200,0,200
1302,2016-08-01,70276,145856687,0,200,0,200
1303,2016-08-01,473841,2329145040,0,200,0,200
1304,2016-08-01,3556,2884079135,3,196,0,199
1305,2016-08-01,7829,3317657956,0,199,0,199
1306,2016-08-01,13740,193525826,25,171,0,199
1307,2016-08-01,4938,2442837163,198,0,0,198
1308,2016-08-01,6099,69483012,116,77,2,197
1309,2016-08-01,6233,2853443310,5,192,0,197
1310,2016-08-01,73832,518592899,197,0,0,197
1311,2016-08-01,493864,61804416,190,6,1,197
1312,2016-08-01,1243,44592655,196,0,0,196
1313,2016-08-01,5842,328731996,171,25,0,196
1314,2016-08-01,268316,2196646711,0,196,0,196
1315,2016-08-01,4445,721339836406317058,41,20,110,195
1316,2016-08-01,17205,2382679416,186,8,0,195
1317,2016-08-01,715,2359692109,16,173,4,194
1318,2016-08-01,68420,1008951163,8,186,0,194
1319,2016-08-01,331836,4309950203,192,2,0,194
1320,2016-08-01,10470,727249811846500353,164,29,0,193
1321,2016-08-01,2561,262529998,16,175,0,191
1322,2016-08-01,2568,115543224,108,83,0,191
1323,2016-08-01,6534,1534334539,179,11,1,191
1324,2016-08-01,355984,751422806454394880,2,189,0,191
1325,2016-08-01,8091,2626453511,0,190,0,190
1326,2016-08-01,309592,4475341812,188,2,0,190
1327,2016-08-01,453165,55151457,137,51,0,190
1328,2016-08-01,16798,71344581,188,1,0,189
1329,2016-08-01,491646,761325518692179969,0,182,2,189
1330,2016-08-01,549023,2779466868,189,0,0,189
1331,2016-08-01,396,4521330855,0,188,0,188
1332,2016-08-01,102730,730248972128817152,104,81,2,188
1333,2016-08-01,188741,229896432,184,4,0,188
1334,2016-08-01,11102,4885744525,3,183,0,186
1335,2016-08-01,4206,73858715,0,185,0,185
1336,2016-08-01,24400,534117566,0,183,0,185
1337,2016-08-01,4974,4687754948,0,184,0,184
1338,2016-08-01,2625,3886197252,171,9,0,183
1339,2016-08-01,176099,741010128904847365,0,183,0,183
1340,2016-08-01,16634,2490929974,0,182,0,182
1341,2016-08-01,1449,718004031327698944,0,181,0,181
1342,2016-08-01,74006,2341977604,1,179,0,181
1343,2016-08-01,1209,713690590102335488,1,148,0,180
1344,2016-08-01,214,428081159,179,0,0,179
1345,2016-08-01,2318,2771504797,179,0,0,179
1346,2016-08-01,7399,4922661084,167,12,0,179
1347,2016-08-01,235566,3235627787,0,179,0,179
1348,2016-08-01,653,2473143948,52,113,4,178
1349,2016-08-01,4860,931010875,8,170,0,178
1350,2016-08-01,5392,1700558094,0,178,0,178
1351,2016-08-01,11545,1865621094,124,52,1,177
1352,2016-08-01,11938,39427853,177,0,0,177
1353,2016-08-01,19183,317652514,118,59,0,177
1354,2016-08-01,20802,853766604,13,65,1,177
1355,2016-08-01,100766,112186577,157,19,1,177
1356,2016-08-01,53081,1699487874,119,57,0,176
1357,2016-08-01,96102,65854394,152,18,5,176
1358,2016-08-01,185273,2444950782,176,0,0,176
1359,2016-08-01,242656,563784766,0,0,176,176
1360,2016-08-01,3261,9235622,22,146,0,175
1361,2016-08-01,7981,1433237178,174,1,0,175
1362,2016-08-01,8112,3111721,49,126,0,175
1363,2016-08-01,12141,716767065890103296,48,122,3,175
1364,2016-08-01,6355,3269495126,27,137,0,174
1365,2016-08-01,7909,2192695398,167,7,0,174
1366,2016-08-01,12650,600415314,106,68,0,174
1367,2016-08-01,91241,1059236846,173,0,1,174
1368,2016-08-01,109498,3162003637,18,89,0,174
1369,2016-08-01,124664,3321952723,0,174,0,174
1370,2016-08-01,2741,961172101,173,0,0,173
1371,2016-08-01,12640,224491023,163,7,0,173
1372,2016-08-01,118430,4808066595,133,27,0,173
1373,2016-08-01,1585,49884490,154,14,0,172
1374,2016-08-01,5121,239499018,84,1,3,172
1375,2016-08-01,11548,86378821,2,166,0,172
1376,2016-08-01,13509,71807953,15,134,1,172
1377,2016-08-01,15211,384763131,172,0,0,172
1378,2016-08-01,45017,2926464862,0,172,0,172
1379,2016-08-01,563304,20344733,133,34,0,172
1380,2016-08-01,5036,3522283105,0,171,0,171
1381,2016-08-01,59254,1308509430,1,170,0,171
1382,2016-08-01,303781,4655360417,89,52,0,171
1383,2016-08-01,111,550487203,14,148,4,170
1384,2016-08-01,157097,604115899,1,165,0,170
1385,2016-08-01,439144,757997840874385408,93,47,18,170
1386,2016-08-01,2453,891685188,161,8,0,169
1387,2016-08-01,50352,4693602139,16,122,0,169
1388,2016-08-01,55004,1447605738,0,169,0,169
1389,2016-08-01,7741,1573585807,71,58,38,167
1390,2016-08-01,417976,1398126522,1,141,0,167
1391,2016-08-01,1704,572265354,0,166,0,166
1392,2016-08-01,3898,3914047581,159,6,0,166
1393,2016-08-01,5956,3593568440,0,166,0,166
1394,2016-08-01,28444,4858879587,47,115,0,166
1395,2016-08-01,19445,2199719445,0,165,0,165
1396,2016-08-01,312980,2771860414,0,165,0,165
1397,2016-08-01,14902,2268208070,3,161,0,164
1398,2016-08-01,86997,3997870336,107,56,1,164
1399,2016-08-01,189020,4304419334,46,95,0,164
1400,2016-08-01,10677,582140844,100,39,0,163
1401,2016-08-01,17189,1216957579,27,136,0,163
1402,2016-08-01,74342,518582470,163,0,0,163
1403,2016-08-01,293797,738856920937861120,49,98,0,163
1404,2016-08-01,471302,753768787325911040,163,0,0,163
1405,2016-08-01,5239,2417844248,100,62,0,162
1406,2016-08-01,6714,956571343,162,0,0,162
1407,2016-08-01,6961,421303338,162,0,0,162
1408,2016-08-01,33317,4517951,110,49,0,161
1409,2016-08-01,25470,81188804,160,0,0,160
1410,2016-08-01,414528,740928906,0,160,0,160
1411,2016-08-01,295,2361859956,0,152,0,159
1412,2016-08-01,3656,1423825207,158,1,0,159
1413,2016-08-01,19239,3824077212,0,159,0,159
1414,2016-08-01,6449,465158270,1,154,0,158
1415,2016-08-01,6774,3581738234,1,153,2,158
1416,2016-08-01,272226,748098526878404609,0,158,0,158
1417,2016-08-01,157,2784956779,157,0,0,157
1418,2016-08-01,1918,316821017,131,24,0,157
1419,2016-08-01,2816,60893069,142,14,1,157
1420,2016-08-01,6409,706148599604731905,0,122,0,157
1421,2016-08-01,183041,62493973,8,149,0,157
1422,2016-08-01,199322,1524787770,8,95,54,157
1423,2016-08-01,69,569745251,72,84,0,156
1424,2016-08-01,2342,33170847,155,0,1,156
1425,2016-08-01,5321,4064331736,0,153,0,156
1426,2016-08-01,7460,4883801255,0,156,0,156
1427,2016-08-01,358640,753269552775958528,0,154,0,155
1428,2016-08-01,372994,44148003,72,79,0,155
1429,2016-08-01,437052,369856877,84,54,17,155
1430,2016-08-01,548268,703453580846469122,0,155,0,155
1431,2016-08-01,11053,716851471891861506,154,0,0,154
1432,2016-08-01,11869,824328062,19,134,0,154
1433,2016-08-01,17586,2450202811,2,152,0,154
1434,2016-08-01,21393,3039024478,100,30,24,154
1435,2016-08-01,50216,154889886,136,17,1,154
1436,2016-08-01,1946,445015186,147,3,0,153
1437,2016-08-01,3364,2330112218,152,1,0,153
1438,2016-08-01,6743,2208541680,1,145,0,153
1439,2016-08-01,12621,1246856551,144,7,0,153
1440,2016-08-01,236469,1549532077,0,2,151,153
1441,2016-08-01,20961,180542862,14,138,0,152
1442,2016-08-01,1398,1334075256,150,1,0,151
1443,2016-08-01,9589,4857949199,8,126,11,151
1444,2016-08-01,45894,3104545022,71,80,0,151
1445,2016-08-01,8439,2753220014,132,0,0,150
1446,2016-08-01,29333,2535507276,15,108,0,150
1447,2016-08-01,41265,4886213447,0,150,0,150
1448,2016-08-01,49612,1945076263,132,18,0,150
1449,2016-08-01,66291,448510528,21,115,0,150
1450,2016-08-01,494928,1904823103,3,133,0,150
1451,2016-08-01,1391,3214717179,127,1,0,149
1452,2016-08-01,15246,1461278486,101,48,0,149
1453,2016-08-01,92165,2868389650,0,149,0,149
1454,2016-08-01,499011,754974223907430402,2,140,0,149
1455,2016-08-01,22743,4895640252,2,126,0,148
1456,2016-08-01,388274,749097009835978754,0,148,0,148
1457,2016-08-01,523,367273527,98,49,0,147
1458,2016-08-01,1904,3236130899,147,0,0,147
1459,2016-08-01,3790,2371328677,147,0,0,147
1460,2016-08-01,225426,518194812,20,120,0,147
1461,2016-08-01,331363,827797573,15,132,0,147
1462,2016-08-01,228,841039189,139,7,0,146
1463,2016-08-01,493,3647423237,3,139,0,146
1464,2016-08-01,8677,2949051936,0,146,0,146
1465,2016-08-01,14443,4738204860,128,3,0,146
1466,2016-08-01,34009,709532601032286209,0,146,0,146
1467,2016-08-01,161676,2555864189,119,21,0,146
1468,2016-08-01,437372,758024708667289601,70,69,7,146
1469,2016-08-01,7256,2654356639,43,102,0,145
1470,2016-08-01,15442,54786199,145,0,0,145
1471,2016-08-01,63446,2178663834,26,119,0,145
1472,2016-08-01,310074,750548185039441920,0,0,0,145
1473,2016-08-01,388752,756270243257823233,140,5,0,145
1474,2016-08-01,1154,3070209746,1,143,0,144
1475,2016-08-01,2125,116705429,89,54,0,144
1476,2016-08-01,23664,71862569,3,138,0,144
1477,2016-08-01,105730,557468072,17,126,0,144
1478,2016-08-01,119207,2416726445,1,137,0,144
1479,2016-08-01,187965,741784392377470976,103,7,0,144
1480,2016-08-01,5433,706250312810684418,0,135,0,143
1481,2016-08-01,5435,2199893304,66,34,42,143
1482,2016-08-01,6365,518948532,0,143,0,143
1483,2016-08-01,8501,812079846,0,143,0,143
1484,2016-08-01,23109,2545326607,0,143,0,143
1485,2016-08-01,64025,552619880,140,2,0,143
1486,2016-08-01,110583,758297804,143,0,0,143
1487,2016-08-01,308056,708011805663170560,138,3,0,143
1488,2016-08-01,2710,2687874710,3,134,0,142
1489,2016-08-01,318540,720378783996358656,0,142,0,142
1490,2016-08-01,520637,3841109476,4,137,0,142
1491,2016-08-01,464,102304238,5,136,0,141
1492,2016-08-01,10429,714947334,8,133,0,141
1493,2016-08-01,313120,26343215,97,43,1,141
1494,2016-08-01,579168,456056030,141,0,0,141
1495,2016-08-01,2039,3680356815,4,136,0,140
1496,2016-08-01,98172,712440047807520769,0,140,0,140
1497,2016-08-01,490682,760314218931294208,77,47,0,140
1498,2016-08-01,2866,4182688875,0,138,0,139
1499,2016-08-01,4791,2538624796,135,2,2,139
1500,2016-08-01,6602,3586180212,0,139,0,139
1501,2016-08-01,10767,265710819,9,123,0,139
1502,2016-08-01,28324,192036002,39,99,0,139
1503,2016-08-01,74956,733467830478245890,0,139,0,139
1504,2016-08-01,175303,740579098783850496,0,131,0,139
1505,2016-08-01,26367,3628257623,1,135,1,138
1506,2016-08-01,74393,265187672,138,0,0,138
1507,2016-08-01,312282,335353868,3,125,0,138
1508,2016-08-01,462404,341127224,0,138,0,138
1509,2016-08-01,2707,411626852,101,34,0,137
1510,2016-08-01,6348,1378567909,11,118,3,137
1511,2016-08-01,45925,29350302,0,137,0,137
1512,2016-08-01,74172,538689112,137,0,0,137
1513,2016-08-01,163913,14913547,3,97,1,137
1514,2016-08-01,5489,563997163,2,132,0,136
1515,2016-08-01,10356,916084236,0,136,0,136
1516,2016-08-01,36754,37986522,14,93,0,136
1517,2016-08-01,351435,714949505720823808,0,135,0,136
1518,2016-08-01,4313,85096288,16,119,0,135
1519,2016-08-01,4413,287505023,5,130,0,135
1520,2016-08-01,22974,291121786,6,128,0,134
1521,2016-08-01,405529,109623426,0,134,0,134
1522,2016-08-01,2473,3887281154,73,5,14,133
1523,2016-08-01,4716,4787266529,5,128,0,133
1524,2016-08-01,5428,558738770,0,130,1,133
1525,2016-08-01,219745,4700534838,65,68,0,133
1526,2016-08-01,253947,745462603812462592,14,48,71,133
1527,2016-08-01,686,3387001023,21,111,0,132
1528,2016-08-01,2853,929963226,0,77,0,132
1529,2016-08-01,8704,594937448,12,120,0,132
1530,2016-08-01,25710,525847693,0,132,0,132
1531,2016-08-01,71761,582562920,1,128,1,132
1532,2016-08-01,418292,3707516413,0,132,0,132
1533,2016-08-01,1291,964546038,119,9,3,131
1534,2016-08-01,4298,33410754,0,131,0,131
1535,2016-08-01,9266,263787445,129,1,0,131
1536,2016-08-01,14116,15712057,100,30,1,131
1537,2016-08-01,14574,700747161290452992,0,128,3,131
1538,2016-08-01,87668,735317961452494848,0,131,0,131
1539,2016-08-01,216,715206419163709440,130,0,0,130
1540,2016-08-01,31892,705460734927491073,130,0,0,130
1541,2016-08-01,47254,17468666,3,115,0,130
1542,2016-08-01,59453,149583391,130,0,0,130
1543,2016-08-01,63690,134978456,1,123,0,130
1544,2016-08-01,6595,97793731,2,127,0,129
1545,2016-08-01,6644,2514475647,0,129,0,129
1546,2016-08-01,131242,435521563,0,128,1,129
1547,2016-08-01,558,126646669,99,27,2,128
1548,2016-08-01,5139,4431568114,35,89,4,128
1549,2016-08-01,12045,16410897,24,93,0,128
1550,2016-08-01,59287,3274720530,108,18,0,128
1551,2016-08-01,239890,251428031,0,127,0,128
1552,2016-08-01,478964,72951832,10,79,0,128
1553,2016-08-01,491545,2379430261,63,58,0,128
1554,2016-08-01,80,713531054074830848,127,0,0,127
1555,2016-08-01,4586,456775778,11,110,1,127
1556,2016-08-01,4911,273764520,0,127,0,127
1557,2016-08-01,5705,2903166449,4,121,0,127
1558,2016-08-01,150788,3431948722,7,120,0,127
1559,2016-08-01,185146,1905025994,127,0,0,127
1560,2016-08-01,253894,348058185,114,11,0,127
1561,2016-08-01,414519,514639148,16,111,0,127
1562,2016-08-01,3975,467221718,116,10,0,126
1563,2016-08-01,4202,3884926699,0,126,0,126
1564,2016-08-01,6363,73533261,125,0,1,126
1565,2016-08-01,18126,1852381699,0,126,0,126
1566,2016-08-01,28150,1566855548,23,91,5,126
1567,2016-08-01,33207,18740607,120,6,0,126
1568,2016-08-01,51154,737450550,89,14,9,126
1569,2016-08-01,250,195524777,125,0,0,125
1570,2016-08-01,1570,228055022,0,121,0,125
1571,2016-08-01,5858,2952557518,100,25,0,125
1572,2016-08-01,11056,3020455940,0,125,0,125
1573,2016-08-01,11787,3658348636,20,11,82,125
1574,2016-08-01,13465,173119648,1,123,0,125
1575,2016-08-01,315734,743225881364209665,91,20,0,125
1576,2016-08-01,435923,4821423943,8,117,0,125
1577,2016-08-01,4277,48866739,0,120,0,124
1578,2016-08-01,4617,3293644245,124,0,0,124
1579,2016-08-01,5235,4635245670,0,124,0,124
1580,2016-08-01,6657,1389588518,124,0,0,124
1581,2016-08-01,95399,703755811399585793,10,114,0,124
1582,2016-08-01,589,18643437,107,11,2,123
1583,2016-08-01,6401,798530833,1,120,2,123
1584,2016-08-01,14915,14320620,99,10,14,123
1585,2016-08-01,18825,487769182,14,107,0,123
1586,2016-08-01,22534,1210332085,5,12,0,123
1587,2016-08-01,72186,365029843,123,0,0,123
1588,2016-08-01,1359,3181140627,121,1,0,122
1589,2016-08-01,7194,184897616,70,44,3,122
1590,2016-08-01,13017,57388012,121,1,0,122
1591,2016-08-01,14138,29929522,1,121,0,122
1592,2016-08-01,93157,1597555874,122,0,0,122
1593,2016-08-01,1236,234466998,1,119,0,121
1594,2016-08-01,3287,2387884148,120,0,1,121
1595,2016-08-01,4673,1695217200,0,119,0,121
1596,2016-08-01,5885,3063990535,10,111,0,121
1597,2016-08-01,6053,227962095,0,121,0,121
1598,2016-08-01,41441,3297022953,11,110,0,121
1599,2016-08-01,89251,33981571,8,112,0,121
1600,2016-08-01,91770,735254665097564161,0,121,0,121
1601,2016-08-01,1343,51609807,31,89,0,120
1602,2016-08-01,1522,4201300533,0,120,0,120
1603,2016-08-01,1805,29463046,8,112,0,120
1604,2016-08-01,16536,936148682,0,120,0,120
1605,2016-08-01,44762,4030957213,119,1,0,120
1606,2016-08-01,54806,733620057197162496,120,0,0,120
1607,2016-08-01,144469,3699913349,2,118,0,120
1608,2016-08-01,294869,750371862220115969,2,89,1,120
1609,2016-08-01,504694,762371969400668160,0,120,0,120
1610,2016-08-01,508008,2805991489,120,0,0,120
1611,2016-08-01,1290,789738380,33,86,0,119
1612,2016-08-01,1484,2350543976,119,0,0,119
1613,2016-08-01,8749,211990186,0,114,0,119
1614,2016-08-01,56492,1229074621,117,2,0,119
1615,2016-08-01,72423,538645097,119,0,0,119
1616,2016-08-01,176588,1287018594,4,115,0,119
1617,2016-08-01,235927,744185866097025024,5,27,87,119
1618,2016-08-01,1643,306327191,0,118,0,118
1619,2016-08-01,3142,3286661712,12,0,101,118
1620,2016-08-01,4958,733838438,43,75,0,118
1621,2016-08-01,8043,905898240,10,108,0,118
1622,2016-08-01,20066,4728131307,63,54,0,118
1623,2016-08-01,40806,141938077,114,3,0,118
1624,2016-08-01,49356,519157129,2,99,0,118
1625,2016-08-01,61865,2321272902,1,116,1,118
1626,2016-08-01,313215,1925007925,117,0,0,118
1627,2016-08-01,444339,758063751572492289,1,117,0,118
1628,2016-08-01,467577,757798189512531970,0,114,0,118
1629,2016-08-01,1219,14791358,24,93,0,117
1630,2016-08-01,7188,70804774,96,8,1,117
1631,2016-08-01,16418,955360614,112,5,0,117
1632,2016-08-01,24580,17056659,0,117,0,117
1633,2016-08-01,31761,264376821,56,61,0,117
1634,2016-08-01,56945,2371015914,34,83,0,117
1635,2016-08-01,75226,3366403689,117,0,0,117
1636,2016-08-01,220664,3327424237,0,116,0,117
1637,2016-08-01,267722,3001321559,15,98,0,117
1638,2016-08-01,345864,750868791752593408,0,117,0,117
1639,2016-08-01,476952,727500204946018304,0,0,0,117
1640,2016-08-01,477576,873172632,1,111,2,117
1641,2016-08-01,2418,4856364013,0,116,0,116
1642,2016-08-01,4788,20332797,110,6,0,116
1643,2016-08-01,5726,1150914516,0,111,0,116
1644,2016-08-01,6014,413541046,0,114,0,116
1645,2016-08-01,7714,2458476536,0,115,0,116
1646,2016-08-01,12682,374284455,4,111,0,116
1647,2016-08-01,154180,739469799462449152,82,32,0,116
1648,2016-08-01,502939,50484213,0,116,0,116
1649,2016-08-01,6067,4017521301,0,113,0,115
1650,2016-08-01,15157,19220785,1,114,0,115
1651,2016-08-01,99977,74141911,0,112,3,115
1652,2016-08-01,198534,1097934500,0,110,0,115
1653,2016-08-01,343548,1488495162,13,94,4,115
1654,2016-08-01,610,2912957057,0,114,0,114
