,lower_day,capture_date,canonical_url,n_origin,n_retweet,n_reply,n_total
645,2017-01-01 00:00:00.000000,2017-01-05 01:11:14.946847,http://www.politifact.com/california/statements/2017/jan/04/travis-allen/lawmakers-claim-about-california-legalizing-child-/,58,209,56,356
646,2017-01-01 00:00:00.000000,2017-01-23 21:10:13.798692,http://www.snopes.com/snowflake-nazi-term-holocaust/,48,120,153,355
647,2017-01-01 00:00:00.000000,2017-01-16 21:51:22.210171,http://www.snopes.com/harrison-ford-trump-han-solo/,20,146,138,352
648,2017-01-01 00:00:00.000000,2017-01-17 22:27:46.818411,http://www.politifact.com/global-news/statements/2017/jan/17/rand-paul/no-70-foreign-aid-not-stolen-top/,19,307,0,344
649,2017-01-01 00:00:00.000000,2017-01-23 23:55:19.937906,http://www.snopes.com/2017/01/23/trump-patriotic-devotion-day/,76,101,114,344
650,2017-01-01 00:00:00.000000,2017-01-23 05:34:05.426483,http://www.snopes.com/2017/01/22/womens-march-dumped-signs/,160,103,45,343
651,2017-01-01 00:00:00.000000,2017-01-23 17:43:15.826318,http://www.politifact.com/truth-o-meter/article/2017/jan/23/kellyanne-conways-back-and-forth-chuck-todd-alter/,51,228,1,335
652,2017-01-01 00:00:00.000000,2017-01-27 17:10:14.661143,http://www.politifact.com/punditfact/statements/2017/jan/27/blog-posting/fake-news-theres-no-bronze-statue-president-barack/,28,252,1,330
653,2017-01-01 00:00:00.000000,2017-01-29 22:10:14.316609,http://www.politifact.com/truth-o-meter/statements/2017/jan/29/donald-trump/no-evidence-trump-claim-it-was-impossible-syrian-c/,76,207,19,323
654,2017-01-01 00:00:00.000000,2017-01-19 20:50:16.764862,http://www.politifact.com/truth-o-meter/article/2017/jan/19/president-barack-obamas-final-truth-o-meter-scorec/,27,252,1,316
655,2017-01-01 00:00:00.000000,2017-01-28 21:03:31.347344,http://www.snopes.com/mike-pence-muslim-ban-offensive/,153,74,21,310
656,2017-01-01 00:00:00.000000,2017-01-24 00:52:16.382658,http://www.snopes.com/2017/01/23/melania-trump-frowning-inauguration/,132,32,81,278
657,2017-01-01 00:00:00.000000,2017-01-23 23:00:40.001700,http://www.politifact.com/punditfact/statements/2017/jan/23/george-takei/george-takei-says-white-house-removed-pages-about-/,22,233,2,272
658,2017-01-01 00:00:00.000000,2017-01-25 22:25:55.542538,http://www.snopes.com/planned-parenthood-prenatal-care/,77,83,70,263
659,2017-01-01 00:00:00.000000,2017-01-23 20:50:14.210497,http://www.snopes.com/obama-melania-trumps-backside/,37,127,26,251
660,2017-01-01 00:00:00.000000,2017-01-12 23:00:20.460310,http://www.politifact.com/truth-o-meter/statements/2017/jan/12/keith-ellison/keith-ellison-wrong-cbo-cant-analyze-cost-obamacar/,27,154,39,250
661,2017-01-01 00:00:00.000000,2017-01-06 17:19:36.269998,http://www.politifact.com/global-news/statements/2017/jan/06/blog-posting/parenting-blog-falsely-claims-vicks-vaporub-was-fa/,7,208,0,247
662,2017-01-01 00:00:00.000000,2017-01-19 20:53:17.609606,http://www.snopes.com/2017/01/19/trump-plan-nea-neh/,92,122,5,244
663,2017-01-01 00:00:00.000000,2017-01-31 15:10:16.641745,http://www.politifact.com/florida/statements/2017/jan/31/mario-diaz-balart/trumps-immigration-ban-comparable-obamas-cuba-rule/,26,184,17,240
664,2017-01-01 00:00:00.000000,2017-01-27 18:10:13.001079,http://www.politifact.com/truth-o-meter/article/2017/jan/27/heres-what-donald-trump-did-first-week-president-u/,38,109,4,239
665,2017-01-01 00:00:00.000000,2017-01-27 21:14:15.462640,http://www.politifact.com/truth-o-meter/statements/2017/jan/27/charles-schumer/chuck-schumer-wrongly-tweets-tillerson-wont-divest/,24,140,29,236
666,2017-01-01 00:00:00.000000,2017-01-09 21:28:58.920467,http://www.snopes.com/meryl-streep-applaud-roman-polanski/,73,35,88,208
667,2017-01-01 00:00:00.000000,2017-01-11 10:10:21.476272,http://www.politifact.com/wisconsin/statements/2017/jan/11/reince-priebus/russian-hacking-case-did-hillary-clintons-campaign/,15,141,19,189
668,2017-01-01 00:00:00.000000,2017-01-23 23:25:36.878631,http://www.snopes.com/2017/01/23/trump-crowd-at-cia/,99,45,17,186
669,2017-01-01 00:00:00.000000,2017-01-19 16:46:02.889657,http://www.politifact.com/pennsylvania/statements/2017/jan/19/bob-casey/trumps-education-pick-donated-philly-group-controv/,24,142,0,179
670,2017-01-01 00:00:00.000000,2017-01-11 19:21:27.751708,http://www.snopes.com/groomsmen-supporting-a-paralyzed-man-at-his-wedding/,3,148,7,176
671,2017-01-01 00:00:00.000000,2017-01-21 19:31:31.839768,http://www.politifact.com/truth-o-meter/article/2017/jan/21/how-fox-msnbc-and-cnn-are-covering-womens-march/,52,102,5,175
672,2017-01-01 00:00:00.000000,2017-01-26 21:10:14.000523,http://www.snopes.com/will-a-doomsday-asteroid-destroy-earth-in-february-2017/,21,49,5,172
673,2017-01-01 00:00:00.000000,2017-01-11 02:29:57.145778,http://www.snopes.com/u-s-trump-intelligence-russia/,74,46,30,162
674,2017-01-01 00:00:00.000000,2017-01-30 16:49:08.449207,http://www.snopes.com/sean-spicer-onion-retweet/,97,20,9,160
675,2017-01-01 00:00:00.000000,2017-01-09 21:28:23.984196,http://www.factcheck.org/2017/01/trump-errs-reply-streep/,87,25,42,159
676,2017-01-01 00:00:00.000000,2017-01-26 20:10:17.610046,http://www.politifact.com/pennsylvania/statements/2017/jan/26/donald-trump/donald-trump-falsely-tells-gop-philly-homicides-ar/,40,106,2,156
677,2017-01-01 00:00:00.000000,2017-01-29 23:10:13.298467,http://www.politifact.com/truth-o-meter/article/2017/jan/29/trumps-immigration-ban-4-key-questions-answered/,58,73,18,155
678,2017-01-01 00:00:00.000000,2017-01-17 10:10:22.370697,http://www.politifact.com/wisconsin/statements/2017/jan/17/tammy-baldwin/tammy-baldwin-federal-government-prohibited-negoti/,22,115,1,154
679,2017-01-01 00:00:00.000000,2017-01-14 03:53:26.283270,https://www.opensecrets.org/trump/nominee-giving,16,116,6,151
680,2017-01-01 00:00:00.000000,2017-01-30 22:40:39.518668,http://www.politifact.com/truth-o-meter/statements/2017/jan/30/kellyanne-conway/kellyanne-conway-incorrect-worker-remittances-mexi/,76,59,2,147
681,2017-01-01 00:00:00.000000,2017-01-27 20:39:42.178622,http://www.snopes.com/trump-photoshopped-hands/,34,22,40,145
682,2017-01-01 00:00:00.000000,2017-01-26 01:10:14.546292,http://www.snopes.com/2017/01/25/greenpeace-white-house-banner/,18,116,1,143
683,2017-01-01 00:00:00.000000,2017-01-17 18:01:46.501587,http://www.snopes.com/motorcycle-group-trump-inauguration/,47,45,40,143
684,2017-01-01 00:00:00.000000,2017-01-20 22:33:10.133295,http://www.factcheck.org/2017/01/president-trumps-inaugural-address/,118,16,6,142
685,2017-01-01 00:00:00.000000,2017-01-23 15:10:13.548652,http://www.politifact.com/punditfact/statements/2017/jan/22/ashley-judd/are-pads-and-tampons-taxed-viagra-and-rogaine-not/,24,100,4,141
686,2017-01-01 00:00:00.000000,2017-01-16 18:43:57.579380,http://www.snopes.com/trump-no-wash-trick/,33,32,53,141
687,2017-01-01 00:00:00.000000,2017-01-12 17:13:40.256916,https://www.opensecrets.org/industries/recips.php?cycle=2014&ind=H4300&mem=Y&recipdetail=S&sortorder=U,4,123,2,139
688,2017-01-01 00:00:00.000000,2017-01-17 16:46:13.569330,http://www.politifact.com/truth-o-meter/article/2017/jan/17/support-politifact-join-truth-squad/,24,103,1,139
689,2017-01-01 00:00:00.000000,2017-01-25 22:00:52.918608,http://www.snopes.com/2017/01/25/journalists-arrested-felony-charge/,50,66,6,136
690,2017-01-01 00:00:00.000000,2017-01-16 16:55:53.802043,http://www.snopes.com/2017/01/16/greenwich-town-council-member-arrested-after-political-argument/,38,22,63,133
691,2017-01-01 00:00:00.000000,2017-01-30 22:00:54.962891,http://www.snopes.com/trump-immigration-order-obama/,62,19,46,133
692,2017-01-01 00:00:00.000000,2017-01-20 14:20:33.862427,http://www.factcheck.org/2017/01/what-president-trump-inherits/,112,7,13,132
693,2017-01-01 00:00:00.000000,2017-01-13 00:39:21.149355,http://www.snopes.com/james-okeefe-planning-infiltrate-womens-march-dc/,20,96,4,132
694,2017-01-01 00:00:00.000000,2017-01-16 14:50:47.854610,http://www.politifact.com/truth-o-meter/promises/trumpometer/,71,46,7,131
695,2017-01-01 00:00:00.000000,2017-01-27 00:04:23.192833,http://www.snopes.com/women-carry-anti-baby-signs-womens-march-washington/,15,86,0,128
696,2017-01-01 00:00:00.000000,2017-01-13 21:10:13.261803,http://www.politifact.com/punditfact/statements/2017/jan/13/blog-posting/supreme-courts-ginsburg-not-retiring-despite-what-/,10,107,2,128
697,2017-01-01 00:00:00.000000,2017-01-24 17:29:11.243930,http://www.snopes.com/slutwalk-image-womens-march/,24,62,6,126
698,2017-01-01 00:00:00.000000,2017-01-28 00:00:20.409928,http://www.snopes.com/2017/01/27/trump-staff-using-unsecured-devices/,40,70,7,126
699,2017-01-01 00:00:00.000000,2017-01-02 18:20:11.581289,http://www.snopes.com/former-clinton-foundation-ceo-missing/,42,40,26,125
