,lower_day,user_id,user_raw_id,n_origin,n_retweet,n_reply,n_total
1794,2016-08-01,3328,2946543746,0,24,0,24
1795,2016-08-01,6338,71645414,0,23,0,24
1796,2016-08-01,7114,861508788,0,24,0,24
1797,2016-08-01,7286,880456062,0,11,11,24
1798,2016-08-01,7491,47491845,0,19,1,24
1799,2016-08-01,7868,724500918255788032,0,24,0,24
1800,2016-08-01,7989,2906473932,2,0,11,24
1801,2016-08-01,12974,539573373,0,24,0,24
1802,2016-08-01,13727,3069216826,0,23,1,24
1803,2016-08-01,14577,3028330171,0,19,0,24
1804,2016-08-01,17904,749241462,2,17,1,24
1805,2016-08-01,18602,190931694,0,24,0,24
1806,2016-08-01,19061,569617795,0,21,0,24
1807,2016-08-01,20258,27703866,1,23,0,24
1808,2016-08-01,21875,1422241538,6,10,0,24
1809,2016-08-01,23038,21495530,0,23,0,24
1810,2016-08-01,23556,853801490,14,0,0,24
1811,2016-08-01,23584,49800332,1,22,0,24
1812,2016-08-01,24276,3166217539,0,1,23,24
1813,2016-08-01,28530,821842872,0,15,8,24
1814,2016-08-01,30008,2157061574,0,24,0,24
1815,2016-08-01,33328,212769991,0,24,0,24
1816,2016-08-01,35297,2761058149,0,23,0,24
1817,2016-08-01,35333,527984642,1,21,1,24
1818,2016-08-01,35638,1226278844,0,15,0,24
1819,2016-08-01,37731,1692290618,0,18,6,24
1820,2016-08-01,43513,4864402683,0,24,0,24
1821,2016-08-01,48335,253579824,0,24,0,24
1822,2016-08-01,63104,2253544608,2,20,2,24
1823,2016-08-01,67812,2193089404,0,24,0,24
1824,2016-08-01,118590,3242871902,0,0,24,24
1825,2016-08-01,125707,3745912636,0,24,0,24
1826,2016-08-01,133678,1659156038,4,16,4,24
1827,2016-08-01,166435,47092472,0,23,0,24
1828,2016-08-01,175516,15545699,0,24,0,24
1829,2016-08-01,181814,437169409,0,24,0,24
1830,2016-08-01,249102,3068855836,1,19,2,24
1831,2016-08-01,263407,136817353,0,24,0,24
1832,2016-08-01,264853,743194758101688322,0,17,7,24
1833,2016-08-01,280522,1671613182,1,8,15,24
1834,2016-08-01,288326,742156845289078784,0,18,6,24
1835,2016-08-01,299768,4886682706,1,19,3,24
1836,2016-08-01,317893,93108995,0,10,13,24
1837,2016-08-01,383316,2993923946,0,23,0,24
1838,2016-08-01,398574,755442744789655552,9,14,0,24
1839,2016-08-01,408159,755425466073354240,1,7,6,24
1840,2016-08-01,415361,755860117254307840,1,16,2,24
1841,2016-08-01,415825,1049851838,0,5,19,24
1842,2016-08-01,419484,2483783551,0,24,0,24
1843,2016-08-01,440122,254566067,0,24,0,24
1844,2016-08-01,482963,4852486265,0,24,0,24
1845,2016-08-01,486733,759849479428116480,0,24,0,24
1846,2016-08-01,497279,755385147168612352,0,23,0,24
1847,2016-08-01,501831,59258692,5,1,16,24
1848,2016-08-01,529479,758513397352828929,0,24,0,24
1849,2016-08-01,403,715259009561808896,0,0,0,23
1850,2016-08-01,3110,22250215,0,23,0,23
1851,2016-08-01,4930,36927988,1,21,1,23
1852,2016-08-01,5322,1957948550,0,23,0,23
1853,2016-08-01,5329,151633342,1,21,1,23
1854,2016-08-01,5856,708537581,0,23,0,23
1855,2016-08-01,5879,325164172,8,9,6,23
1856,2016-08-01,6746,751778144,0,16,0,23
1857,2016-08-01,9530,64302962,21,0,0,23
1858,2016-08-01,9559,105914164,0,22,0,23
1859,2016-08-01,14471,1952905440,0,21,0,23
1860,2016-08-01,15034,1466184158,0,23,0,23
1861,2016-08-01,23812,242051914,0,23,0,23
1862,2016-08-01,25447,34383891,1,22,0,23
1863,2016-08-01,34085,2186206505,1,15,7,23
1864,2016-08-01,34977,469937903,0,22,0,23
1865,2016-08-01,35284,204534066,0,22,0,23
1866,2016-08-01,35460,229378318,0,22,0,23
1867,2016-08-01,35502,4470475055,9,8,2,23
1868,2016-08-01,36062,4189726677,8,1,13,23
1869,2016-08-01,36250,212839284,0,23,0,23
1870,2016-08-01,37263,118048366,0,16,6,23
1871,2016-08-01,40191,53861909,0,9,5,23
1872,2016-08-01,42200,417208964,0,23,0,23
1873,2016-08-01,43644,363240308,2,4,17,23
1874,2016-08-01,48495,464815693,4,11,4,23
1875,2016-08-01,53621,38705789,0,21,0,23
1876,2016-08-01,57624,21793714,0,23,0,23
1877,2016-08-01,58431,170296342,12,10,0,23
1878,2016-08-01,58698,1423118240,0,18,0,23
1879,2016-08-01,60536,402676038,1,21,0,23
1880,2016-08-01,62036,3071673409,0,0,23,23
1881,2016-08-01,62390,48148218,0,21,1,23
1882,2016-08-01,64070,105821694,0,6,17,23
1883,2016-08-01,69364,33545544,2,14,2,23
1884,2016-08-01,75826,67618468,0,23,0,23
1885,2016-08-01,78295,2230135597,0,23,0,23
1886,2016-08-01,96942,16892534,13,2,0,23
1887,2016-08-01,102666,299929232,7,12,4,23
1888,2016-08-01,104427,36842122,21,2,0,23
1889,2016-08-01,108241,589606816,0,19,4,23
1890,2016-08-01,136265,4782847254,0,15,0,23
1891,2016-08-01,158450,35298247,14,7,2,23
1892,2016-08-01,176959,1862092777,0,23,0,23
1893,2016-08-01,181763,50026826,2,21,0,23
1894,2016-08-01,182012,716371621380890624,1,20,0,23
1895,2016-08-01,183041,62493973,0,23,0,23
1896,2016-08-01,218598,629429595,0,21,2,23
1897,2016-08-01,227932,65205116,0,5,16,23
1898,2016-08-01,228093,476064370,11,2,6,23
1899,2016-08-01,233967,17063728,0,23,0,23
1900,2016-08-01,259098,4754521952,2,16,0,23
1901,2016-08-01,277571,747817839612964864,0,13,7,23
1902,2016-08-01,312326,751404119651475456,0,0,0,23
1903,2016-08-01,313783,751523506865655810,2,2,19,23
1904,2016-08-01,327498,2816524302,4,13,0,23
1905,2016-08-01,380773,48608766,0,21,0,23
1906,2016-08-01,393112,94012250,0,18,0,23
1907,2016-08-01,436716,1010326561,16,6,0,23
1908,2016-08-01,446192,33267001,1,17,0,23
1909,2016-08-01,462886,3332073706,0,23,0,23
1910,2016-08-01,469159,633972408,0,1,22,23
1911,2016-08-01,469663,104865001,0,22,0,23
1912,2016-08-01,481032,2925946914,0,12,2,23
1913,2016-08-01,507383,751068221759975428,1,18,0,23
1914,2016-08-01,544884,765566069264310272,0,23,0,23
1915,2016-08-01,546355,92673699,1,0,22,23
1916,2016-08-01,583,1400943320,0,15,0,22
1917,2016-08-01,2201,67364035,0,18,0,22
1918,2016-08-01,2203,15240735,0,22,0,22
1919,2016-08-01,4367,16700340,0,22,0,22
1920,2016-08-01,5355,712047579027087362,0,22,0,22
1921,2016-08-01,7456,3750779249,1,14,7,22
1922,2016-08-01,7613,20422158,0,18,1,22
1923,2016-08-01,7842,131014335,0,22,0,22
1924,2016-08-01,8021,448203900,0,19,3,22
1925,2016-08-01,8595,166999015,0,18,0,22
1926,2016-08-01,13509,71807953,0,13,0,22
1927,2016-08-01,13752,2347719997,4,18,0,22
1928,2016-08-01,13847,237572596,10,9,2,22
1929,2016-08-01,16416,1318840760,0,17,4,22
1930,2016-08-01,17325,47874876,0,22,0,22
1931,2016-08-01,18044,242806360,22,0,0,22
1932,2016-08-01,19722,4430503527,0,18,0,22
1933,2016-08-01,21704,3254866206,0,8,14,22
1934,2016-08-01,21777,120941602,0,22,0,22
1935,2016-08-01,23362,73675740,0,22,0,22
1936,2016-08-01,24487,213466282,0,22,0,22
1937,2016-08-01,25387,66914769,0,22,0,22
1938,2016-08-01,26755,144270833,0,21,1,22
1939,2016-08-01,32980,2818565778,11,0,11,22
1940,2016-08-01,34903,405561109,0,20,2,22
1941,2016-08-01,35780,874755661,0,14,1,22
1942,2016-08-01,35917,1003130904,0,21,0,22
1943,2016-08-01,36008,40991765,0,22,0,22
1944,2016-08-01,36249,19607639,1,21,0,22
1945,2016-08-01,36384,30779468,7,4,3,22
1946,2016-08-01,36625,37990581,7,8,7,22
1947,2016-08-01,36683,16668042,0,20,0,22
1948,2016-08-01,37554,216905382,1,20,1,22
1949,2016-08-01,45548,4864171883,22,0,0,22
1950,2016-08-01,47518,22656089,3,19,0,22
1951,2016-08-01,57033,18114982,0,22,0,22
1952,2016-08-01,57132,294408622,0,19,2,22
1953,2016-08-01,57690,470726943,2,17,0,22
1954,2016-08-01,58239,3394129522,0,21,1,22
1955,2016-08-01,60312,239510568,5,16,0,22
1956,2016-08-01,65510,568643144,0,22,0,22
1957,2016-08-01,78749,4822119385,10,8,0,22
1958,2016-08-01,90966,452490916,0,22,0,22
1959,2016-08-01,96225,3173764968,0,22,0,22
1960,2016-08-01,137746,802694136,0,22,0,22
1961,2016-08-01,165320,241983890,7,7,8,22
1962,2016-08-01,184476,1035956395,11,5,2,22
1963,2016-08-01,199705,3327758641,0,22,0,22
1964,2016-08-01,210743,432215263,1,17,1,22
1965,2016-08-01,212353,741131879412305920,1,15,2,22
1966,2016-08-01,234805,4876893085,0,21,0,22
1967,2016-08-01,235928,705564782,1,21,0,22
1968,2016-08-01,270331,609616577,0,21,0,22
1969,2016-08-01,291165,334789487,0,2,20,22
1970,2016-08-01,308725,105661484,0,22,0,22
1971,2016-08-01,310358,191965782,0,22,0,22
1972,2016-08-01,334402,2789609634,0,22,0,22
1973,2016-08-01,356652,735860429939970048,13,0,0,22
1974,2016-08-01,356807,247995945,0,22,0,22
1975,2016-08-01,364020,1223300244,0,13,9,22
1976,2016-08-01,383842,21917063,2,7,9,22
1977,2016-08-01,404216,259506637,1,12,3,22
1978,2016-08-01,426136,7544762,0,22,0,22
1979,2016-08-01,434733,463961564,5,5,9,22
1980,2016-08-01,465558,930953018,20,2,0,22
1981,2016-08-01,478338,199758864,0,22,0,22
1982,2016-08-01,483239,759566167170162688,1,0,21,22
1983,2016-08-01,497596,281874811,0,22,0,22
1984,2016-08-01,509914,762153180650102785,0,1,21,22
1985,2016-08-01,526639,426903756,2,0,20,22
1986,2016-08-01,550619,2459008796,1,15,6,22
1987,2016-08-01,215,4185297436,0,19,1,21
1988,2016-08-01,3764,2545158476,0,21,0,21
1989,2016-08-01,5822,297447292,2,17,0,21
1990,2016-08-01,10246,1195684554,3,17,0,21
1991,2016-08-01,16314,1163786779,7,4,10,21
1992,2016-08-01,78696,79532585,2,17,1,21
1993,2016-08-01,82626,91639946,2,18,1,21
1994,2016-08-01,182170,3599945898,2,19,0,21
1995,2016-08-01,288253,61708789,0,21,0,21
1996,2016-08-01,467678,709958517235523584,0,0,21,21
1997,2016-08-01,469048,861927176,0,18,0,21
1998,2016-08-01,472498,16561729,5,15,0,21
1999,2016-08-01,473353,3353085837,19,0,1,21
2000,2016-09-01,309449,751267069551734791,779,0,0,779
2001,2016-09-01,2073,8953122,603,8,5,621
2002,2016-09-01,3032,426903572,0,607,0,607
2003,2016-09-01,585406,2324450454,3,16,112,524
2004,2016-09-01,605227,726434208114036736,389,0,0,389
2005,2016-09-01,5471,2896866728,312,0,0,312
2006,2016-09-01,25887,22700291,36,199,0,254
2007,2016-09-01,142360,15256049,238,8,0,247
2008,2016-09-01,271731,747834623686774784,235,6,0,242
2009,2016-09-01,63069,2780744569,8,0,231,240
2010,2016-09-01,97577,3011582208,0,211,0,211
2011,2016-09-01,2709,414003816,0,22,8,188
2012,2016-09-01,37178,183753455,0,171,0,171
2013,2016-09-01,13480,2560148358,0,139,31,170
2014,2016-09-01,657244,774637238340562946,17,0,149,166
2015,2016-09-01,471315,2183165196,158,0,0,158
2016,2016-09-01,638960,368524480,4,2,144,156
2017,2016-09-01,22998,153177381,0,154,0,154
2018,2016-09-01,69616,2463854064,0,147,0,149
2019,2016-09-01,504887,3789299356,0,142,0,149
2020,2016-09-01,64943,64035970,7,18,112,148
2021,2016-09-01,710321,778020800653848581,2,140,0,148
2022,2016-09-01,3817,30050899,49,89,0,147
2023,2016-09-01,6950,2734299494,146,0,0,146
2024,2016-09-01,90731,44114618,0,139,5,145
2025,2016-09-01,4193,86123044,0,59,79,139
2026,2016-09-01,7653,767036004,0,55,83,138
2027,2016-09-01,53250,71569841,22,3,111,137
2028,2016-09-01,6777,22707692,86,25,21,136
2029,2016-09-01,259550,106246857,0,134,2,136
2030,2016-09-01,75020,4450541,2,124,7,134
2031,2016-09-01,36342,466319594,0,132,0,132
2032,2016-09-01,2618,3317649485,122,1,0,129
2033,2016-09-01,51653,14908579,0,129,0,129
2034,2016-09-01,2929,894292836,26,96,0,124
2035,2016-09-01,584183,64406204,0,119,0,119
2036,2016-09-01,63123,193417702,0,117,0,117
2037,2016-09-01,76929,4514651121,1,115,0,116
2038,2016-09-01,206683,742583289278386176,0,109,0,109
2039,2016-09-01,63881,727558548540956672,0,106,0,107
2040,2016-09-01,296474,34284291,48,59,0,107
2041,2016-09-01,381577,10398432,0,104,0,105
2042,2016-09-01,128198,14421907,99,0,5,104
2043,2016-09-01,589207,260900063,1,99,0,104
2044,2016-09-01,2093,2414913756,35,59,2,103
2045,2016-09-01,39615,25655525,58,45,0,103
2046,2016-09-01,11490,3299924978,8,10,82,101
2047,2016-09-01,457895,272642967,1,99,1,101
2048,2016-09-01,7801,1101298442,0,96,0,100
2049,2016-09-01,234780,3627037398,0,100,0,100
2050,2016-09-01,9821,2247799814,0,99,0,99
2051,2016-09-01,24110,430459707,97,1,1,99
2052,2016-09-01,36078,815871284,7,43,48,98
2053,2016-09-01,116388,213118052,2,95,1,98
2054,2016-09-01,244310,1155270618,0,98,0,98
2055,2016-09-01,204018,189496721,0,97,0,97
2056,2016-09-01,492527,17048273,9,82,3,96
2057,2016-09-01,549159,766010106404302848,0,96,0,96
2058,2016-09-01,85738,2954404008,1,90,1,95
2059,2016-09-01,455590,1640929196,1,86,3,95
2060,2016-09-01,13659,3041056268,85,2,7,94
2061,2016-09-01,392915,15549900,0,93,0,93
2062,2016-09-01,375069,289118612,90,1,1,92
2063,2016-09-01,16379,2584613113,0,89,0,89
2064,2016-09-01,23186,113243806,50,34,0,89
2065,2016-09-01,251134,740661888602640384,2,0,86,88
2066,2016-09-01,4526,315305555,68,19,0,87
2067,2016-09-01,14382,612057704,0,87,0,87
2068,2016-09-01,203945,35005762,7,80,0,87
2069,2016-09-01,631021,242988968,0,84,0,84
2070,2016-09-01,234724,582444261,4,72,7,83
2071,2016-09-01,677677,512465557,0,83,0,83
2072,2016-09-01,681879,2269622923,0,5,78,83
2073,2016-09-01,2283,2156190929,25,28,27,82
2074,2016-09-01,168545,85982089,0,82,0,82
2075,2016-09-01,206837,742484898896740352,12,42,26,81
2076,2016-09-01,272432,2976810483,0,81,0,81
2077,2016-09-01,514106,3086932586,3,77,0,81
2078,2016-09-01,561766,2418025080,2,1,76,81
2079,2016-09-01,431664,2812310034,0,80,0,80
2080,2016-09-01,2844,187657428,1,76,2,79
2081,2016-09-01,5749,1355218452,72,0,7,79
2082,2016-09-01,10507,14986009,4,47,1,78
2083,2016-09-01,22222,523871901,35,5,32,77
2084,2016-09-01,201914,47408060,0,70,5,77
2085,2016-09-01,451260,538334228,24,31,19,77
2086,2016-09-01,13613,3436249294,1,74,0,75
2087,2016-09-01,326811,8104962,6,9,47,75
2088,2016-09-01,36699,15471611,0,74,0,74
2089,2016-09-01,131366,90061805,31,0,43,74
2090,2016-09-01,247375,216449581,19,48,0,74
2091,2016-09-01,371307,330802969,1,70,1,73
2092,2016-09-01,655687,717305112,67,1,5,73
2093,2016-09-01,3438,865200110,0,69,3,72
2094,2016-09-01,35929,42291075,0,72,0,72
2095,2016-09-01,267271,738759178139770880,0,72,0,72
2096,2016-09-01,469663,104865001,0,69,0,72
2097,2016-09-01,19674,306605069,0,71,0,71
2098,2016-09-01,86749,728667927776464896,0,71,0,71
2099,2016-09-01,497845,759519756097499137,0,68,0,71
2100,2016-09-01,6041,1033943323,0,70,0,70
2101,2016-09-01,79734,16540169,4,13,52,70
2102,2016-09-01,199088,2183169840,0,65,0,70
2103,2016-09-01,636537,3109510325,63,0,7,70
2104,2016-09-01,196,620473700,0,69,0,69
2105,2016-09-01,378037,24570249,0,67,0,69
2106,2016-09-01,414111,49320629,16,17,19,69
2107,2016-09-01,457275,48881378,68,0,1,69
2108,2016-09-01,43006,35131713,0,64,0,68
2109,2016-09-01,137812,2502329424,0,10,57,68
2110,2016-09-01,364020,1223300244,0,61,5,68
2111,2016-09-01,474375,745674932542025729,2,17,0,68
2112,2016-09-01,178679,45145252,2,64,0,67
2113,2016-09-01,302594,2899773662,1,0,66,67
2114,2016-09-01,596567,2740546270,0,67,0,67
2115,2016-09-01,2937,1398759560,21,29,14,66
2116,2016-09-01,250181,2995751217,44,0,1,66
2117,2016-09-01,268391,1144252033,0,11,27,66
2118,2016-09-01,583760,758729592672653312,1,0,65,66
2119,2016-09-01,642974,171911873,0,66,0,66
2120,2016-09-01,719607,778770134760423424,2,58,1,66
2121,2016-09-01,13096,17580892,0,64,0,65
2122,2016-09-01,21624,18346322,0,64,0,65
2123,2016-09-01,393691,736620920064737282,2,63,0,65
2124,2016-09-01,703661,776839703832035328,0,64,1,65
2125,2016-09-01,3417,124953604,2,57,5,64
2126,2016-09-01,200115,32390287,7,38,2,64
2127,2016-09-01,255334,43805270,0,64,0,64
2128,2016-09-01,36714,2723153944,1,23,33,63
2129,2016-09-01,232632,51728851,17,10,30,63
2130,2016-09-01,77444,2358768554,16,42,1,62
2131,2016-09-01,180196,237104507,16,32,14,62
2132,2016-09-01,238491,14109218,0,27,34,62
2133,2016-09-01,2028,429914633,4,30,15,61
2134,2016-09-01,163523,25762954,3,3,53,61
2135,2016-09-01,469159,633972408,3,2,56,61
2136,2016-09-01,568348,766964096126320640,4,32,0,61
2137,2016-09-01,674741,838519046,61,0,0,61
2138,2016-09-01,2010,21707139,3,35,13,60
2139,2016-09-01,12869,883145995,0,60,0,60
2140,2016-09-01,180644,39130086,58,1,1,60
2141,2016-09-01,465273,781218079,0,57,0,60
2142,2016-09-01,496088,1321040010,1,59,0,60
2143,2016-09-01,544422,1930587986,1,11,44,60
2144,2016-09-01,106,27494683,1,58,0,59
2145,2016-09-01,5368,134971995,0,59,0,59
2146,2016-09-01,26177,390925665,2,35,20,59
2147,2016-09-01,277253,886979228,0,59,0,59
2148,2016-09-01,444268,255269018,0,0,59,59
2149,2016-09-01,525616,268547631,0,59,0,59
2150,2016-09-01,15497,470268558,32,26,0,58
2151,2016-09-01,90092,4730990128,0,58,0,58
2152,2016-09-01,164525,10796522,3,29,26,58
2153,2016-09-01,165772,738751364277391360,0,29,28,58
2154,2016-09-01,197646,21489321,5,15,38,58
2155,2016-09-01,545541,1963450177,0,55,3,58
2156,2016-09-01,1136,35606154,15,41,0,57
2157,2016-09-01,12371,382370203,1,56,0,57
2158,2016-09-01,13156,114954667,57,0,0,57
2159,2016-09-01,19789,1169473657,4,6,44,57
2160,2016-09-01,51348,370222416,0,57,0,57
2161,2016-09-01,166435,47092472,0,56,0,57
2162,2016-09-01,498982,145378262,6,0,51,57
2163,2016-09-01,542713,17046428,0,32,10,57
2164,2016-09-01,1656,125632328,49,7,0,56
2165,2016-09-01,3756,28674574,0,56,0,56
2166,2016-09-01,3874,792038436,9,31,6,56
2167,2016-09-01,5055,883421593,0,56,0,56
2168,2016-09-01,25520,4005092840,8,29,19,56
2169,2016-09-01,4480,67169191,14,36,4,55
2170,2016-09-01,19658,49633388,0,55,0,55
2171,2016-09-01,29315,551372332,0,52,0,55
2172,2016-09-01,34649,20634939,1,53,1,55
2173,2016-09-01,55334,14053449,1,0,54,55
2174,2016-09-01,138723,731256759117996032,0,55,0,55
2175,2016-09-01,359066,1597349443,0,55,0,55
2176,2016-09-01,469758,99959281,1,51,0,55
2177,2016-09-01,497757,278816880,0,53,0,55
2178,2016-09-01,556040,25921501,2,0,52,55
2179,2016-09-01,556196,12146652,0,51,0,55
2180,2016-09-01,569000,1952441102,0,32,22,55
2181,2016-09-01,3311,2570615502,0,7,44,54
2182,2016-09-01,24872,2763788200,1,53,0,54
2183,2016-09-01,146560,4277241133,16,4,34,54
2184,2016-09-01,363110,292272990,1,53,0,54
2185,2016-09-01,751157,780307178804486144,0,54,0,54
2186,2016-09-01,11481,49079028,9,43,0,53
2187,2016-09-01,13452,18220818,0,53,0,53
2188,2016-09-01,24890,2349065176,16,37,0,53
2189,2016-09-01,441623,750309842607374336,0,50,0,53
2190,2016-09-01,500228,1658371226,28,7,0,53
2191,2016-09-01,574451,3288394404,0,53,0,53
2192,2016-09-01,753507,18593140,0,53,0,53
2193,2016-09-01,3275,16146535,0,52,0,52
2194,2016-09-01,8255,26070572,1,50,0,52
2195,2016-09-01,14545,15773072,0,52,0,52
2196,2016-09-01,64477,2916782918,0,52,0,52
2197,2016-09-01,313606,108437169,2,29,0,52
2198,2016-09-01,500784,59612125,4,21,8,52
2199,2016-09-01,501398,1069517161,0,45,7,52
2200,2016-09-01,530026,15249218,0,51,0,52
2201,2016-09-01,3110,22250215,5,41,2,51
2202,2016-09-01,3284,2861407204,0,15,35,51
2203,2016-09-01,7605,19915682,2,9,39,51
2204,2016-09-01,168126,3409715445,8,43,0,51
2205,2016-09-01,207758,4190676952,0,51,0,51
2206,2016-09-01,214873,357232722,0,51,0,51
2207,2016-09-01,520586,758576418989105152,0,0,51,51
2208,2016-09-01,8392,20618180,0,50,0,50
2209,2016-09-01,57530,3309750788,0,50,0,50
2210,2016-09-01,58740,762435337,0,50,0,50
2211,2016-09-01,168875,43341535,1,48,0,50
2212,2016-09-01,2374,4063962988,0,49,0,49
2213,2016-09-01,35495,704202954,0,49,0,49
2214,2016-09-01,36469,380664031,0,49,0,49
2215,2016-09-01,39131,34093672,3,42,0,49
2216,2016-09-01,206452,2361751704,34,14,0,49
2217,2016-09-01,263477,4817992265,26,18,5,49
2218,2016-09-01,305259,384852760,7,19,23,49
2219,2016-09-01,417189,227584752,0,43,0,49
2220,2016-09-01,440,1260870338,0,43,0,48
2221,2016-09-01,5641,1263236965,4,34,9,48
2222,2016-09-01,46300,211181482,8,36,2,48
2223,2016-09-01,53772,32229940,15,27,0,48
2224,2016-09-01,71768,464228783,0,48,0,48
2225,2016-09-01,101132,712762661776322561,15,10,23,48
2226,2016-09-01,170511,480942036,40,8,0,48
2227,2016-09-01,176724,14270422,23,7,18,48
2228,2016-09-01,187154,38519201,48,0,0,48
2229,2016-09-01,228870,742871466132316160,0,35,11,48
2230,2016-09-01,391626,4201205487,0,46,0,48
2231,2016-09-01,392912,1339674523,0,47,0,48
2232,2016-09-01,563514,756949298395348993,0,36,2,48
2233,2016-09-01,635647,464733982,0,48,0,48
2234,2016-09-01,2414,370882820,2,43,0,47
2235,2016-09-01,5030,4780848218,0,40,0,47
2236,2016-09-01,13918,243312931,11,33,1,47
2237,2016-09-01,18102,81663892,0,47,0,47
2238,2016-09-01,21353,1066855388,4,40,0,47
2239,2016-09-01,22328,2421228369,0,47,0,47
2240,2016-09-01,29166,484779077,0,47,0,47
2241,2016-09-01,35445,178063571,0,32,2,47
2242,2016-09-01,74549,59816192,0,45,0,47
2243,2016-09-01,107961,723175496,7,38,0,47
2244,2016-09-01,174693,312145618,0,32,0,47
2245,2016-09-01,250361,41745189,15,29,0,47
2246,2016-09-01,507367,742759797645291521,1,46,0,47
2247,2016-09-01,623121,725458108483559427,2,45,0,47
2248,2016-09-01,626113,1650207420,0,47,0,47
2249,2016-09-01,750796,497095422,0,47,0,47
2250,2016-09-01,18497,18557458,6,35,5,46
2251,2016-09-01,39019,1513958744,3,11,30,46
2252,2016-09-01,59270,2679944780,1,33,9,46
2253,2016-09-01,197941,17641403,0,46,0,46
2254,2016-09-01,235908,407065731,0,46,0,46
2255,2016-09-01,270573,131808826,0,41,0,46
2256,2016-09-01,296567,1245111643,6,25,0,46
2257,2016-09-01,457686,57910631,0,0,46,46
2258,2016-09-01,471359,1649395076,10,29,3,46
2259,2016-09-01,494736,44435764,1,19,26,46
2260,2016-09-01,622340,38704097,14,20,12,46
2261,2016-09-01,680424,776029181536772096,0,15,31,46
2262,2016-09-01,805715,318194519,0,0,46,46
2263,2016-09-01,2425,981867829,4,28,8,45
2264,2016-09-01,20147,483528697,0,45,0,45
2265,2016-09-01,23799,901025125,3,41,0,45
2266,2016-09-01,43051,196640692,4,7,25,45
2267,2016-09-01,58492,76058560,8,23,12,45
2268,2016-09-01,65443,542141202,0,45,0,45
2269,2016-09-01,211730,4839710530,45,0,0,45
2270,2016-09-01,323829,282813562,0,45,0,45
2271,2016-09-01,352817,936198384,0,42,3,45
2272,2016-09-01,372886,380023826,0,44,0,45
2273,2016-09-01,379350,1481409751,0,42,0,45
2274,2016-09-01,472498,16561729,11,34,0,45
2275,2016-09-01,584830,3847188015,4,36,2,45
2276,2016-09-01,672258,1537589275,1,0,44,45
2277,2016-09-01,3008,241583780,0,39,0,44
2278,2016-09-01,3750,514974163,0,44,0,44
2279,2016-09-01,10137,570318719,2,4,38,44
2280,2016-09-01,12315,4471584995,44,0,0,44
2281,2016-09-01,13675,792119786,8,36,0,44
2282,2016-09-01,18353,252221052,2,42,0,44
2283,2016-09-01,22093,2400901568,29,15,0,44
2284,2016-09-01,30853,21147939,1,8,32,44
2285,2016-09-01,35061,1723963088,4,23,10,44
2286,2016-09-01,52295,94999200,15,12,0,44
2287,2016-09-01,97682,316578266,1,40,3,44
2288,2016-09-01,422917,1270110955,10,0,34,44
2289,2016-09-01,470511,3300931691,0,44,0,44
2290,2016-09-01,475591,77512753,12,27,1,44
2291,2016-09-01,627885,703284122190553088,44,0,0,44
2292,2016-09-01,2486,160273215,40,1,2,43
2293,2016-09-01,15034,1466184158,0,42,0,43
2294,2016-09-01,35884,1934964421,2,22,16,43
2295,2016-09-01,44614,260686639,0,42,0,43
2296,2016-09-01,85001,43566423,0,43,0,43
2297,2016-09-01,195677,271983868,3,35,2,43
2298,2016-09-01,204055,18025295,1,42,0,43
2299,2016-09-01,251817,24470087,0,34,0,43
2300,2016-09-01,432291,36364155,0,39,4,43
2301,2016-09-01,444435,3365030883,0,41,2,43
2302,2016-09-01,450967,26345744,0,19,1,43
2303,2016-09-01,473881,756257270187581442,0,19,0,43
2304,2016-09-01,610221,3730426754,2,41,0,43
2305,2016-09-01,656389,774026723595788288,26,13,0,43
2306,2016-09-01,2018,3383116294,0,42,0,42
2307,2016-09-01,5144,219856891,12,30,0,42
2308,2016-09-01,5228,312248392,0,39,3,42
2309,2016-09-01,5879,325164172,12,11,19,42
2310,2016-09-01,5947,340545072,5,28,1,42
2311,2016-09-01,20190,820187383,0,42,0,42
2312,2016-09-01,23893,116504222,0,42,0,42
2313,2016-09-01,35643,51259550,1,37,0,42
2314,2016-09-01,36249,19607639,0,42,0,42
2315,2016-09-01,36624,1928290020,11,30,0,42
2316,2016-09-01,100502,16802422,0,42,0,42
2317,2016-09-01,100514,139891948,40,2,0,42
2318,2016-09-01,165320,241983890,8,8,26,42
2319,2016-09-01,176551,922083786,2,40,0,42
2320,2016-09-01,253325,16073639,1,36,4,42
2321,2016-09-01,989,474450287,0,41,0,41
2322,2016-09-01,2939,4917092018,1,22,17,41
2323,2016-09-01,4628,25207598,0,39,2,41
2324,2016-09-01,5476,165938084,2,38,1,41
2325,2016-09-01,13916,3387188439,40,1,0,41
2326,2016-09-01,17853,586854588,0,35,0,41
2327,2016-09-01,20258,27703866,1,39,0,41
2328,2016-09-01,23507,701996271054274562,8,21,8,41
2329,2016-09-01,35737,560833871,0,41,0,41
2330,2016-09-01,35873,2646690067,1,40,0,41
2331,2016-09-01,42111,2284695849,0,41,0,41
2332,2016-09-01,50289,2218742450,0,41,0,41
2333,2016-09-01,68209,239692112,19,22,0,41
2334,2016-09-01,210883,1084817426,0,30,9,41
2335,2016-09-01,215083,265082142,4,32,0,41
2336,2016-09-01,495437,189570457,1,39,1,41
2337,2016-09-01,544884,765566069264310272,0,41,0,41
2338,2016-09-01,634075,66601975,0,40,0,41
