,lower_day,user_id,user_raw_id,n_origin,n_retweet,n_reply,n_total
0,2016-07-01,1472,3423950230,2280,0,0,2280
1,2016-07-01,1991,138092553,1808,0,0,1808
2,2016-07-01,141,73572581,1644,0,0,1644
3,2016-07-01,72243,1080714680,1634,0,0,1634
4,2016-07-01,72752,518583516,1552,0,0,1552
5,2016-07-01,1339,21032566,1485,0,0,1485
6,2016-07-01,374,199216714,736,577,2,1456
7,2016-07-01,72338,166721424,1423,0,0,1423
8,2016-07-01,189783,720008230412410885,648,495,0,1158
9,2016-07-01,1501,37091078,1150,0,0,1150
10,2016-07-01,72751,170024727,1150,0,0,1150
11,2016-07-01,72502,166692760,1095,0,0,1095
12,2016-07-01,184107,289762786,778,298,1,1077
13,2016-07-01,825,73251704,973,30,1,1004
14,2016-07-01,72421,538738856,973,0,0,973
15,2016-07-01,6937,583122991,12,950,5,967
16,2016-07-01,540,53297881,954,1,0,955
17,2016-07-01,1820,4428509920,949,0,0,950
18,2016-07-01,1676,3266978148,537,354,0,931
19,2016-07-01,72458,1057893264,883,0,0,883
20,2016-07-01,1475,69815638,881,0,0,881
21,2016-07-01,1476,1561537848,881,0,0,881
22,2016-07-01,4409,198363756,870,0,7,877
23,2016-07-01,1511,2774305046,875,0,0,875
